tanggal,jenis,nama,kategori,nominal
2023-08-06,pemasukan,Penjualan Soto Ayam,penjualan,96000
2023-08-06,pemasukan,Penjualan Kopi Hitam,penjualan,14000
2023-08-06,pengeluaran,Beli Bahan Baku,bahan baku,511342
2023-08-07,pemasukan,Penjualan Ayam Bakar,penjualan,15000
2023-08-07,pemasukan,Penjualan Bakso,penjualan,44000
2023-08-07,pemasukan,Penjualan Soto Ayam,penjualan,84000
2023-08-07,pemasukan,Penjualan Ayam Bakar,penjualan,90000
2023-08-07,pemasukan,Penjualan Nasi Uduk,penjualan,80000
2023-08-07,pemasukan,Penjualan Es Teh,penjualan,40000
2023-08-07,pemasukan,Penjualan Soto Ayam,penjualan,72000
2023-08-07,pemasukan,Penjualan Kopi Hitam,penjualan,28000
2023-08-07,pemasukan,Penjualan Pecel Lele,penjualan,130000
2023-08-07,pemasukan,Penjualan Kopi Hitam,penjualan,56000
2023-08-07,pemasukan,Penjualan Soto Ayam,penjualan,60000
2023-08-07,pemasukan,Penjualan Mie Ayam,penjualan,60000
2023-08-07,pemasukan,Penjualan Jus Alpukat,penjualan,91000
2023-08-07,pemasukan,Penjualan Soto Ayam,penjualan,12000
2023-08-07,pemasukan,Penjualan Ayam Bakar,penjualan,75000
2023-08-07,pemasukan,Penjualan Es Teh,penjualan,35000
2023-08-07,pemasukan,Penjualan Nasi Uduk,penjualan,10000
2023-08-07,pemasukan,Penjualan Es Teh,penjualan,15000
2023-08-07,pemasukan,Penjualan Nasi Goreng,penjualan,120000
2023-08-07,pemasukan,Penjualan Mie Ayam,penjualan,60000
2023-08-07,pemasukan,Penjualan Nasi Goreng,penjualan,72000
2023-08-07,pemasukan,Penjualan Pecel Lele,penjualan,117000
2023-08-07,pengeluaran,Beli Bahan Baku,bahan baku,603983
2023-08-07,pengeluaran,Transportasi,logistik,61260
2023-08-07,pengeluaran,Pembelian Gas,bahan bakar,895157
2023-08-07,pengeluaran,Gaji Karyawan,gaji,1462199
2023-08-08,pemasukan,Penjualan Nasi Uduk,penjualan,50000
2023-08-08,pemasukan,Penjualan Jus Alpukat,penjualan,26000
2023-08-08,pemasukan,Penjualan Soto Ayam,penjualan,24000
2023-08-08,pemasukan,Penjualan Soto Ayam,penjualan,108000
2023-08-08,pemasukan,Penjualan Mie Ayam,penjualan,40000
2023-08-08,pemasukan,Penjualan Es Teh,penjualan,35000
2023-08-08,pemasukan,Penjualan Nasi Uduk,penjualan,100000
2023-08-08,pemasukan,Penjualan Mie Ayam,penjualan,60000
2023-08-08,pemasukan,Penjualan Nasi Uduk,penjualan,70000
2023-08-08,pemasukan,Penjualan Nasi Goreng,penjualan,24000
2023-08-08,pemasukan,Penjualan Es Teh,penjualan,50000
2023-08-08,pemasukan,Penjualan Mie Ayam,penjualan,60000
2023-08-08,pemasukan,Penjualan Jus Alpukat,penjualan,52000
2023-08-08,pemasukan,Penjualan Nasi Goreng,penjualan,120000
2023-08-08,pemasukan,Penjualan Nasi Uduk,penjualan,10000
2023-08-08,pemasukan,Penjualan Es Teh,penjualan,20000
2023-08-08,pemasukan,Penjualan Jus Alpukat,penjualan,26000
2023-08-08,pemasukan,Penjualan Pecel Lele,penjualan,78000
2023-08-08,pemasukan,Penjualan Soto Ayam,penjualan,72000
2023-08-08,pemasukan,Penjualan Es Teh,penjualan,30000
2023-08-08,pemasukan,Penjualan Pecel Lele,penjualan,39000
2023-08-08,pemasukan,Penjualan Nasi Uduk,penjualan,50000
2023-08-08,pemasukan,Penjualan Nasi Uduk,penjualan,70000
2023-08-08,pemasukan,Penjualan Es Teh,penjualan,30000
2023-08-08,pemasukan,Penjualan Ayam Bakar,penjualan,75000
2023-08-08,pemasukan,Penjualan Soto Ayam,penjualan,60000
2023-08-08,pengeluaran,Beli Bahan Baku,bahan baku,415708
2023-08-09,pemasukan,Penjualan Pecel Lele,penjualan,104000
2023-08-09,pemasukan,Penjualan Es Teh,penjualan,10000
2023-08-09,pemasukan,Penjualan Nasi Uduk,penjualan,40000
2023-08-09,pemasukan,Penjualan Jus Alpukat,penjualan,65000
2023-08-09,pemasukan,Penjualan Mie Ayam,penjualan,30000
2023-08-09,pemasukan,Penjualan Ayam Bakar,penjualan,150000
2023-08-09,pemasukan,Penjualan Ayam Bakar,penjualan,60000
2023-08-09,pemasukan,Penjualan Jus Alpukat,penjualan,39000
2023-08-09,pemasukan,Penjualan Nasi Uduk,penjualan,100000
2023-08-09,pemasukan,Penjualan Pecel Lele,penjualan,65000
2023-08-09,pemasukan,Penjualan Kopi Hitam,penjualan,49000
2023-08-09,pemasukan,Penjualan Bakso,penjualan,99000
2023-08-09,pemasukan,Penjualan Jus Alpukat,penjualan,26000
2023-08-09,pemasukan,Penjualan Nasi Goreng,penjualan,60000
2023-08-09,pemasukan,Penjualan Bakso,penjualan,11000
2023-08-09,pemasukan,Penjualan Nasi Goreng,penjualan,48000
2023-08-09,pemasukan,Penjualan Ayam Bakar,penjualan,135000
2023-08-09,pemasukan,Penjualan Mie Ayam,penjualan,30000
2023-08-09,pemasukan,Penjualan Mie Ayam,penjualan,80000
2023-08-09,pemasukan,Penjualan Jus Alpukat,penjualan,13000
2023-08-09,pemasukan,Penjualan Mie Ayam,penjualan,80000
2023-08-09,pemasukan,Penjualan Jus Alpukat,penjualan,39000
2023-08-09,pemasukan,Penjualan Bakso,penjualan,22000
2023-08-09,pemasukan,Penjualan Kopi Hitam,penjualan,14000
2023-08-09,pemasukan,Penjualan Es Teh,penjualan,20000
2023-08-09,pemasukan,Penjualan Nasi Goreng,penjualan,60000
2023-08-09,pemasukan,Penjualan Nasi Goreng,penjualan,72000
2023-08-09,pemasukan,Penjualan Mie Ayam,penjualan,80000
2023-08-09,pengeluaran,Beli Bahan Baku,bahan baku,408410
2023-08-09,pengeluaran,Transportasi,logistik,74705
2023-08-10,pemasukan,Penjualan Pecel Lele,penjualan,26000
2023-08-10,pemasukan,Penjualan Bakso,penjualan,33000
2023-08-10,pemasukan,Penjualan Kopi Hitam,penjualan,35000
2023-08-10,pemasukan,Penjualan Soto Ayam,penjualan,84000
2023-08-10,pemasukan,Penjualan Mie Ayam,penjualan,20000
2023-08-10,pemasukan,Penjualan Jus Alpukat,penjualan,65000
2023-08-10,pemasukan,Penjualan Ayam Bakar,penjualan,15000
2023-08-10,pemasukan,Penjualan Mie Ayam,penjualan,10000
2023-08-10,pemasukan,Penjualan Kopi Hitam,penjualan,49000
2023-08-10,pemasukan,Penjualan Mie Ayam,penjualan,20000
2023-08-10,pemasukan,Penjualan Nasi Uduk,penjualan,20000
2023-08-10,pemasukan,Penjualan Es Teh,penjualan,5000
2023-08-10,pemasukan,Penjualan Pecel Lele,penjualan,65000
2023-08-10,pemasukan,Penjualan Soto Ayam,penjualan,36000
2023-08-10,pemasukan,Penjualan Pecel Lele,penjualan,39000
2023-08-10,pemasukan,Penjualan Mie Ayam,penjualan,10000
2023-08-10,pemasukan,Penjualan Es Teh,penjualan,40000
2023-08-10,pemasukan,Penjualan Nasi Goreng,penjualan,96000
2023-08-10,pemasukan,Penjualan Nasi Uduk,penjualan,20000
2023-08-10,pemasukan,Penjualan Jus Alpukat,penjualan,130000
2023-08-10,pengeluaran,Beli Bahan Baku,bahan baku,608564
2023-08-10,pengeluaran,Transportasi,logistik,69092
2023-08-11,pemasukan,Penjualan Nasi Uduk,penjualan,30000
2023-08-11,pemasukan,Penjualan Pecel Lele,penjualan,13000
2023-08-11,pemasukan,Penjualan Jus Alpukat,penjualan,65000
2023-08-11,pemasukan,Penjualan Es Teh,penjualan,5000
2023-08-11,pemasukan,Penjualan Mie Ayam,penjualan,10000
2023-08-11,pemasukan,Penjualan Pecel Lele,penjualan,78000
2023-08-11,pemasukan,Penjualan Es Teh,penjualan,20000
2023-08-11,pemasukan,Penjualan Soto Ayam,penjualan,108000
2023-08-11,pemasukan,Penjualan Bakso,penjualan,110000
2023-08-11,pemasukan,Penjualan Pecel Lele,penjualan,39000
2023-08-11,pemasukan,Penjualan Soto Ayam,penjualan,24000
2023-08-11,pemasukan,Penjualan Nasi Goreng,penjualan,48000
2023-08-11,pemasukan,Penjualan Pecel Lele,penjualan,91000
2023-08-11,pemasukan,Penjualan Bakso,penjualan,110000
2023-08-11,pemasukan,Penjualan Pecel Lele,penjualan,26000
2023-08-11,pemasukan,Penjualan Soto Ayam,penjualan,96000
2023-08-11,pemasukan,Penjualan Soto Ayam,penjualan,36000
2023-08-11,pemasukan,Penjualan Pecel Lele,penjualan,13000
2023-08-11,pemasukan,Penjualan Es Teh,penjualan,20000
2023-08-11,pemasukan,Penjualan Jus Alpukat,penjualan,65000
2023-08-11,pemasukan,Penjualan Jus Alpukat,penjualan,104000
2023-08-11,pengeluaran,Beli Bahan Baku,bahan baku,387852
2023-08-12,pemasukan,Penjualan Pecel Lele,penjualan,26000
2023-08-12,pemasukan,Penjualan Kopi Hitam,penjualan,28000
2023-08-12,pemasukan,Penjualan Bakso,penjualan,99000
2023-08-12,pemasukan,Penjualan Soto Ayam,penjualan,36000
2023-08-12,pemasukan,Penjualan Es Teh,penjualan,15000
2023-08-12,pemasukan,Penjualan Jus Alpukat,penjualan,91000
2023-08-12,pemasukan,Penjualan Bakso,penjualan,55000
2023-08-12,pemasukan,Penjualan Es Teh,penjualan,40000
2023-08-12,pemasukan,Penjualan Nasi Uduk,penjualan,100000
2023-08-12,pemasukan,Penjualan Soto Ayam,penjualan,72000
2023-08-12,pemasukan,Penjualan Pecel Lele,penjualan,104000
2023-08-12,pemasukan,Penjualan Nasi Uduk,penjualan,100000
2023-08-12,pemasukan,Penjualan Kopi Hitam,penjualan,49000
2023-08-12,pemasukan,Penjualan Mie Ayam,penjualan,10000
2023-08-12,pemasukan,Penjualan Jus Alpukat,penjualan,26000
2023-08-12,pemasukan,Penjualan Bakso,penjualan,33000
2023-08-12,pemasukan,Penjualan Jus Alpukat,penjualan,91000
2023-08-12,pemasukan,Penjualan Nasi Uduk,penjualan,50000
2023-08-12,pemasukan,Penjualan Jus Alpukat,penjualan,39000
2023-08-12,pemasukan,Penjualan Soto Ayam,penjualan,96000
2023-08-12,pemasukan,Penjualan Soto Ayam,penjualan,84000
2023-08-12,pemasukan,Penjualan Bakso,penjualan,44000
2023-08-12,pemasukan,Penjualan Nasi Goreng,penjualan,96000
2023-08-12,pemasukan,Penjualan Pecel Lele,penjualan,91000
2023-08-12,pemasukan,Penjualan Kopi Hitam,penjualan,70000
2023-08-12,pengeluaran,Beli Bahan Baku,bahan baku,771420
2023-08-12,pengeluaran,Pembelian Gas,bahan bakar,860256
2023-08-13,pemasukan,Penjualan Kopi Hitam,penjualan,42000
2023-08-13,pemasukan,Penjualan Nasi Goreng,penjualan,84000
2023-08-13,pemasukan,Penjualan Nasi Goreng,penjualan,108000
2023-08-13,pemasukan,Penjualan Kopi Hitam,penjualan,21000
2023-08-13,pemasukan,Penjualan Ayam Bakar,penjualan,60000
2023-08-13,pemasukan,Penjualan Kopi Hitam,penjualan,49000
2023-08-13,pemasukan,Penjualan Nasi Uduk,penjualan,60000
2023-08-13,pemasukan,Penjualan Ayam Bakar,penjualan,105000
2023-08-13,pemasukan,Penjualan Kopi Hitam,penjualan,7000
2023-08-13,pemasukan,Penjualan Es Teh,penjualan,45000
2023-08-13,pemasukan,Penjualan Soto Ayam,penjualan,108000
2023-08-13,pemasukan,Penjualan Bakso,penjualan,110000
2023-08-13,pemasukan,Penjualan Nasi Uduk,penjualan,60000
2023-08-13,pemasukan,Penjualan Soto Ayam,penjualan,12000
2023-08-13,pemasukan,Penjualan Ayam Bakar,penjualan,60000
2023-08-13,pemasukan,Penjualan Kopi Hitam,penjualan,49000
2023-08-13,pemasukan,Penjualan Bakso,penjualan,88000
2023-08-13,pemasukan,Penjualan Mie Ayam,penjualan,50000
2023-08-13,pemasukan,Penjualan Mie Ayam,penjualan,90000
2023-08-13,pemasukan,Penjualan Jus Alpukat,penjualan,130000
2023-08-13,pemasukan,Penjualan Jus Alpukat,penjualan,91000
2023-08-13,pemasukan,Penjualan Jus Alpukat,penjualan,65000
2023-08-13,pemasukan,Penjualan Jus Alpukat,penjualan,65000
2023-08-13,pemasukan,Penjualan Ayam Bakar,penjualan,150000
2023-08-13,pemasukan,Penjualan Nasi Uduk,penjualan,100000
2023-08-13,pengeluaran,Beli Bahan Baku,bahan baku,626368
2023-08-13,pengeluaran,Transportasi,logistik,79146
2023-08-13,pengeluaran,Pembelian Gas,bahan bakar,871992
2023-08-14,pemasukan,Penjualan Pecel Lele,penjualan,130000
2023-08-14,pemasukan,Penjualan Pecel Lele,penjualan,104000
2023-08-14,pemasukan,Penjualan Bakso,penjualan,11000
2023-08-14,pemasukan,Penjualan Jus Alpukat,penjualan,78000
2023-08-14,pemasukan,Penjualan Mie Ayam,penjualan,100000
2023-08-14,pemasukan,Penjualan Kopi Hitam,penjualan,28000
2023-08-14,pemasukan,Penjualan Ayam Bakar,penjualan,60000
2023-08-14,pemasukan,Penjualan Nasi Uduk,penjualan,90000
2023-08-14,pemasukan,Penjualan Mie Ayam,penjualan,80000
2023-08-14,pemasukan,Penjualan Kopi Hitam,penjualan,70000
2023-08-14,pemasukan,Penjualan Nasi Uduk,penjualan,10000
2023-08-14,pemasukan,Penjualan Soto Ayam,penjualan,84000
2023-08-14,pemasukan,Penjualan Mie Ayam,penjualan,30000
2023-08-14,pemasukan,Penjualan Mie Ayam,penjualan,30000
2023-08-14,pemasukan,Penjualan Ayam Bakar,penjualan,150000
2023-08-14,pemasukan,Penjualan Pecel Lele,penjualan,52000
2023-08-14,pemasukan,Penjualan Mie Ayam,penjualan,70000
2023-08-14,pemasukan,Penjualan Mie Ayam,penjualan,50000
2023-08-14,pemasukan,Penjualan Bakso,penjualan,44000
2023-08-14,pemasukan,Penjualan Ayam Bakar,penjualan,15000
2023-08-14,pemasukan,Penjualan Pecel Lele,penjualan,78000
2023-08-14,pemasukan,Penjualan Jus Alpukat,penjualan,26000
2023-08-14,pemasukan,Penjualan Es Teh,penjualan,50000
2023-08-14,pemasukan,Penjualan Jus Alpukat,penjualan,78000
2023-08-14,pemasukan,Penjualan Nasi Uduk,penjualan,30000
2023-08-14,pemasukan,Penjualan Nasi Goreng,penjualan,120000
2023-08-14,pemasukan,Penjualan Ayam Bakar,penjualan,105000
2023-08-14,pemasukan,Penjualan Kopi Hitam,penjualan,21000
2023-08-14,pemasukan,Penjualan Nasi Goreng,penjualan,24000
2023-08-14,pengeluaran,Beli Bahan Baku,bahan baku,659055
2023-08-14,pengeluaran,Transportasi,logistik,75696
2023-08-14,pengeluaran,Gaji Karyawan,gaji,1949872
2023-08-15,pemasukan,Penjualan Es Teh,penjualan,45000
2023-08-15,pemasukan,Penjualan Nasi Goreng,penjualan,36000
2023-08-15,pemasukan,Penjualan Pecel Lele,penjualan,39000
2023-08-15,pemasukan,Penjualan Soto Ayam,penjualan,24000
2023-08-15,pemasukan,Penjualan Ayam Bakar,penjualan,120000
2023-08-15,pemasukan,Penjualan Jus Alpukat,penjualan,13000
2023-08-15,pemasukan,Penjualan Jus Alpukat,penjualan,117000
2023-08-15,pemasukan,Penjualan Nasi Uduk,penjualan,10000
2023-08-15,pemasukan,Penjualan Soto Ayam,penjualan,36000
2023-08-15,pemasukan,Penjualan Soto Ayam,penjualan,120000
2023-08-15,pemasukan,Penjualan Nasi Uduk,penjualan,70000
2023-08-15,pemasukan,Penjualan Jus Alpukat,penjualan,130000
2023-08-15,pemasukan,Penjualan Mie Ayam,penjualan,40000
2023-08-15,pemasukan,Penjualan Ayam Bakar,penjualan,75000
2023-08-15,pemasukan,Penjualan Kopi Hitam,penjualan,35000
2023-08-15,pemasukan,Penjualan Soto Ayam,penjualan,120000
2023-08-15,pemasukan,Penjualan Es Teh,penjualan,50000
2023-08-15,pemasukan,Penjualan Es Teh,penjualan,45000
2023-08-15,pemasukan,Penjualan Nasi Goreng,penjualan,48000
2023-08-15,pemasukan,Penjualan Jus Alpukat,penjualan,52000
2023-08-15,pengeluaran,Beli Bahan Baku,bahan baku,390101
2023-08-16,pemasukan,Penjualan Es Teh,penjualan,25000
2023-08-16,pemasukan,Penjualan Es Teh,penjualan,45000
2023-08-16,pemasukan,Penjualan Nasi Uduk,penjualan,100000
2023-08-16,pemasukan,Penjualan Bakso,penjualan,22000
2023-08-16,pemasukan,Penjualan Nasi Goreng,penjualan,120000
2023-08-16,pemasukan,Penjualan Nasi Uduk,penjualan,90000
2023-08-16,pemasukan,Penjualan Pecel Lele,penjualan,65000
2023-08-16,pemasukan,Penjualan Mie Ayam,penjualan,90000
2023-08-16,pemasukan,Penjualan Es Teh,penjualan,30000
2023-08-16,pemasukan,Penjualan Pecel Lele,penjualan,65000
2023-08-16,pemasukan,Penjualan Ayam Bakar,penjualan,60000
2023-08-16,pemasukan,Penjualan Nasi Goreng,penjualan,108000
2023-08-16,pemasukan,Penjualan Soto Ayam,penjualan,120000
2023-08-16,pemasukan,Penjualan Ayam Bakar,penjualan,30000
2023-08-16,pemasukan,Penjualan Nasi Uduk,penjualan,50000
2023-08-16,pemasukan,Penjualan Nasi Uduk,penjualan,50000
2023-08-16,pemasukan,Penjualan Nasi Uduk,penjualan,40000
2023-08-16,pemasukan,Penjualan Bakso,penjualan,33000
2023-08-16,pemasukan,Penjualan Mie Ayam,penjualan,90000
2023-08-16,pemasukan,Penjualan Nasi Uduk,penjualan,60000
2023-08-16,pemasukan,Penjualan Jus Alpukat,penjualan,26000
2023-08-16,pemasukan,Penjualan Pecel Lele,penjualan,65000
2023-08-16,pemasukan,Penjualan Soto Ayam,penjualan,72000
2023-08-16,pemasukan,Penjualan Es Teh,penjualan,5000
2023-08-16,pemasukan,Penjualan Ayam Bakar,penjualan,135000
2023-08-16,pemasukan,Penjualan Mie Ayam,penjualan,10000
2023-08-16,pengeluaran,Beli Bahan Baku,bahan baku,571070
2023-08-17,pemasukan,Penjualan Pecel Lele,penjualan,117000
2023-08-17,pemasukan,Penjualan Nasi Uduk,penjualan,100000
2023-08-17,pemasukan,Penjualan Pecel Lele,penjualan,78000
2023-08-17,pemasukan,Penjualan Es Teh,penjualan,40000
2023-08-17,pemasukan,Penjualan Ayam Bakar,penjualan,135000
2023-08-17,pemasukan,Penjualan Soto Ayam,penjualan,36000
2023-08-17,pemasukan,Penjualan Jus Alpukat,penjualan,104000
2023-08-17,pemasukan,Penjualan Jus Alpukat,penjualan,13000
2023-08-17,pemasukan,Penjualan Pecel Lele,penjualan,117000
2023-08-17,pemasukan,Penjualan Bakso,penjualan,110000
2023-08-17,pemasukan,Penjualan Es Teh,penjualan,10000
2023-08-17,pemasukan,Penjualan Mie Ayam,penjualan,20000
2023-08-17,pemasukan,Penjualan Pecel Lele,penjualan,39000
2023-08-17,pemasukan,Penjualan Nasi Uduk,penjualan,50000
2023-08-17,pemasukan,Penjualan Ayam Bakar,penjualan,105000
2023-08-17,pemasukan,Penjualan Jus Alpukat,penjualan,117000
2023-08-17,pemasukan,Penjualan Bakso,penjualan,77000
2023-08-17,pemasukan,Penjualan Soto Ayam,penjualan,12000
2023-08-17,pemasukan,Penjualan Ayam Bakar,penjualan,135000
2023-08-17,pemasukan,Penjualan Nasi Goreng,penjualan,48000
2023-08-17,pengeluaran,Beli Bahan Baku,bahan baku,672532
2023-08-18,pemasukan,Penjualan Bakso,penjualan,11000
2023-08-18,pemasukan,Penjualan Nasi Uduk,penjualan,90000
2023-08-18,pemasukan,Penjualan Nasi Uduk,penjualan,70000
2023-08-18,pemasukan,Penjualan Jus Alpukat,penjualan,117000
2023-08-18,pemasukan,Penjualan Soto Ayam,penjualan,96000
2023-08-18,pemasukan,Penjualan Nasi Uduk,penjualan,10000
2023-08-18,pemasukan,Penjualan Es Teh,penjualan,30000
2023-08-18,pemasukan,Penjualan Mie Ayam,penjualan,80000
2023-08-18,pemasukan,Penjualan Pecel Lele,penjualan,91000
2023-08-18,pemasukan,Penjualan Es Teh,penjualan,40000
2023-08-18,pemasukan,Penjualan Bakso,penjualan,11000
2023-08-18,pemasukan,Penjualan Jus Alpukat,penjualan,39000
2023-08-18,pemasukan,Penjualan Soto Ayam,penjualan,72000
2023-08-18,pemasukan,Penjualan Kopi Hitam,penjualan,35000
2023-08-18,pemasukan,Penjualan Es Teh,penjualan,50000
2023-08-18,pemasukan,Penjualan Bakso,penjualan,88000
2023-08-18,pemasukan,Penjualan Kopi Hitam,penjualan,70000
2023-08-18,pemasukan,Penjualan Mie Ayam,penjualan,30000
2023-08-18,pemasukan,Penjualan Bakso,penjualan,33000
2023-08-18,pemasukan,Penjualan Nasi Goreng,penjualan,84000
2023-08-18,pemasukan,Penjualan Pecel Lele,penjualan,104000
2023-08-18,pemasukan,Penjualan Es Teh,penjualan,15000
2023-08-18,pemasukan,Penjualan Nasi Uduk,penjualan,40000
2023-08-18,pemasukan,Penjualan Nasi Goreng,penjualan,96000
2023-08-18,pemasukan,Penjualan Kopi Hitam,penjualan,63000
2023-08-18,pemasukan,Penjualan Es Teh,penjualan,40000
2023-08-18,pengeluaran,Beli Bahan Baku,bahan baku,556416
2023-08-19,pemasukan,Penjualan Nasi Uduk,penjualan,30000
2023-08-19,pemasukan,Penjualan Soto Ayam,penjualan,108000
2023-08-19,pemasukan,Penjualan Kopi Hitam,penjualan,70000
2023-08-19,pemasukan,Penjualan Es Teh,penjualan,30000
2023-08-19,pemasukan,Penjualan Kopi Hitam,penjualan,35000
2023-08-19,pemasukan,Penjualan Ayam Bakar,penjualan,150000
2023-08-19,pemasukan,Penjualan Soto Ayam,penjualan,120000
2023-08-19,pemasukan,Penjualan Soto Ayam,penjualan,84000
2023-08-19,pemasukan,Penjualan Bakso,penjualan,44000
2023-08-19,pemasukan,Penjualan Nasi Goreng,penjualan,108000
2023-08-19,pemasukan,Penjualan Jus Alpukat,penjualan,52000
2023-08-19,pemasukan,Penjualan Mie Ayam,penjualan,100000
2023-08-19,pemasukan,Penjualan Nasi Uduk,penjualan,50000
2023-08-19,pemasukan,Penjualan Mie Ayam,penjualan,70000
2023-08-19,pemasukan,Penjualan Mie Ayam,penjualan,20000
2023-08-19,pemasukan,Penjualan Es Teh,penjualan,15000
2023-08-19,pemasukan,Penjualan Jus Alpukat,penjualan,65000
2023-08-19,pemasukan,Penjualan Mie Ayam,penjualan,10000
2023-08-19,pemasukan,Penjualan Bakso,penjualan,11000
2023-08-19,pemasukan,Penjualan Bakso,penjualan,110000
2023-08-19,pemasukan,Penjualan Nasi Uduk,penjualan,90000
2023-08-19,pemasukan,Penjualan Kopi Hitam,penjualan,14000
2023-08-19,pemasukan,Penjualan Ayam Bakar,penjualan,120000
2023-08-19,pemasukan,Penjualan Nasi Uduk,penjualan,70000
2023-08-19,pemasukan,Penjualan Bakso,penjualan,22000
2023-08-19,pemasukan,Penjualan Jus Alpukat,penjualan,78000
2023-08-19,pemasukan,Penjualan Jus Alpukat,penjualan,26000
2023-08-19,pemasukan,Penjualan Nasi Goreng,penjualan,72000
2023-08-19,pemasukan,Penjualan Bakso,penjualan,44000
2023-08-19,pemasukan,Penjualan Bakso,penjualan,33000
2023-08-19,pengeluaran,Beli Bahan Baku,bahan baku,652946
2023-08-20,pemasukan,Penjualan Soto Ayam,penjualan,120000
2023-08-20,pemasukan,Penjualan Soto Ayam,penjualan,84000
2023-08-20,pemasukan,Penjualan Mie Ayam,penjualan,70000
2023-08-20,pemasukan,Penjualan Nasi Uduk,penjualan,10000
2023-08-20,pemasukan,Penjualan Es Teh,penjualan,10000
2023-08-20,pemasukan,Penjualan Ayam Bakar,penjualan,90000
2023-08-20,pemasukan,Penjualan Mie Ayam,penjualan,70000
2023-08-20,pemasukan,Penjualan Soto Ayam,penjualan,72000
2023-08-20,pemasukan,Penjualan Nasi Uduk,penjualan,50000
2023-08-20,pemasukan,Penjualan Kopi Hitam,penjualan,28000
2023-08-20,pemasukan,Penjualan Soto Ayam,penjualan,48000
2023-08-20,pemasukan,Penjualan Soto Ayam,penjualan,36000
2023-08-20,pemasukan,Penjualan Es Teh,penjualan,5000
2023-08-20,pemasukan,Penjualan Mie Ayam,penjualan,30000
2023-08-20,pemasukan,Penjualan Kopi Hitam,penjualan,42000
2023-08-20,pemasukan,Penjualan Ayam Bakar,penjualan,105000
2023-08-20,pemasukan,Penjualan Nasi Goreng,penjualan,72000
2023-08-20,pemasukan,Penjualan Nasi Goreng,penjualan,24000
2023-08-20,pemasukan,Penjualan Mie Ayam,penjualan,40000
2023-08-20,pemasukan,Penjualan Ayam Bakar,penjualan,105000
2023-08-20,pengeluaran,Beli Bahan Baku,bahan baku,502967
2023-08-20,pengeluaran,Pembelian Gas,bahan bakar,896247
2023-08-21,pemasukan,Penjualan Bakso,penjualan,110000
2023-08-21,pemasukan,Penjualan Nasi Goreng,penjualan,96000
2023-08-21,pemasukan,Penjualan Jus Alpukat,penjualan,52000
2023-08-21,pemasukan,Penjualan Es Teh,penjualan,40000
2023-08-21,pemasukan,Penjualan Jus Alpukat,penjualan,104000
2023-08-21,pemasukan,Penjualan Bakso,penjualan,33000
2023-08-21,pemasukan,Penjualan Pecel Lele,penjualan,13000
2023-08-21,pemasukan,Penjualan Mie Ayam,penjualan,40000
2023-08-21,pemasukan,Penjualan Mie Ayam,penjualan,90000
2023-08-21,pemasukan,Penjualan Ayam Bakar,penjualan,150000
2023-08-21,pemasukan,Penjualan Soto Ayam,penjualan,24000
2023-08-21,pemasukan,Penjualan Pecel Lele,penjualan,78000
2023-08-21,pemasukan,Penjualan Ayam Bakar,penjualan,15000
2023-08-21,pemasukan,Penjualan Es Teh,penjualan,25000
2023-08-21,pemasukan,Penjualan Kopi Hitam,penjualan,49000
2023-08-21,pemasukan,Penjualan Jus Alpukat,penjualan,117000
2023-08-21,pemasukan,Penjualan Bakso,penjualan,11000
2023-08-21,pemasukan,Penjualan Nasi Uduk,penjualan,80000
2023-08-21,pemasukan,Penjualan Nasi Uduk,penjualan,50000
2023-08-21,pemasukan,Penjualan Es Teh,penjualan,10000
2023-08-21,pemasukan,Penjualan Nasi Uduk,penjualan,30000
2023-08-21,pemasukan,Penjualan Nasi Goreng,penjualan,60000
2023-08-21,pengeluaran,Beli Bahan Baku,bahan baku,598783
2023-08-21,pengeluaran,Transportasi,logistik,42762
2023-08-21,pengeluaran,Pembelian Gas,bahan bakar,862214
2023-08-21,pengeluaran,Gaji Karyawan,gaji,1050262
2023-08-22,pemasukan,Penjualan Soto Ayam,penjualan,12000
2023-08-22,pemasukan,Penjualan Bakso,penjualan,22000
2023-08-22,pemasukan,Penjualan Soto Ayam,penjualan,24000
2023-08-22,pemasukan,Penjualan Es Teh,penjualan,5000
2023-08-22,pemasukan,Penjualan Jus Alpukat,penjualan,117000
2023-08-22,pemasukan,Penjualan Nasi Goreng,penjualan,108000
2023-08-22,pemasukan,Penjualan Es Teh,penjualan,30000
2023-08-22,pemasukan,Penjualan Es Teh,penjualan,40000
2023-08-22,pemasukan,Penjualan Bakso,penjualan,88000
2023-08-22,pemasukan,Penjualan Jus Alpukat,penjualan,78000
2023-08-22,pemasukan,Penjualan Kopi Hitam,penjualan,56000
2023-08-22,pemasukan,Penjualan Jus Alpukat,penjualan,104000
2023-08-22,pemasukan,Penjualan Jus Alpukat,penjualan,78000
2023-08-22,pemasukan,Penjualan Jus Alpukat,penjualan,104000
2023-08-22,pemasukan,Penjualan Bakso,penjualan,11000
2023-08-22,pemasukan,Penjualan Mie Ayam,penjualan,10000
2023-08-22,pemasukan,Penjualan Mie Ayam,penjualan,50000
2023-08-22,pemasukan,Penjualan Jus Alpukat,penjualan,52000
2023-08-22,pemasukan,Penjualan Kopi Hitam,penjualan,49000
2023-08-22,pemasukan,Penjualan Nasi Uduk,penjualan,50000
2023-08-22,pemasukan,Penjualan Bakso,penjualan,88000
