tanggal,jenis,nama,kategori,nominal,Nama Toko
2022-07-09,pemasukan,Penjualan Kopi Hitam,penjualan,42000,Warung bu sholeh
2022-07-09,pemasukan,Penjualan Nasi Goreng,penjualan,48000,Warung bu sholeh
2022-07-09,pemasukan,Penjualan Bakso,penjualan,55000,Warung bu sholeh
2022-07-09,pemasukan,Penjualan Ayam Bakar,penjualan,30000,Warung bu sholeh
2022-07-09,pemasukan,Penjualan Pecel Lele,penjualan,91000,Warung bu sholeh
2022-07-09,pemasukan,Penjualan Soto Ayam,penjualan,72000,Warung bu sholeh
2022-07-09,pemasukan,Penjualan Mie Ayam,penjualan,80000,Warung bu sholeh
2022-07-09,pengeluaran,Beli Bahan Baku,bahan baku,517225,Warung bu sholeh
2022-07-09,pengeluaran,Pembelian Gas,bahan bakar,896417,Warung bu sholeh
2022-07-10,pemasukan,Penjualan Jus Alpukat,penjualan,65000,Warung bu sholeh
2022-07-10,pemasukan,Penjualan Pecel Lele,penjualan,26000,Warung bu sholeh
2022-07-10,pemasukan,Penjualan Nasi Goreng,penjualan,108000,Warung bu sholeh
2022-07-10,pemasukan,Penjualan Pecel Lele,penjualan,26000,Warung bu sholeh
2022-07-10,pemasukan,Penjualan Pecel Lele,penjualan,26000,Warung bu sholeh
2022-07-10,pemasukan,Penjualan Ayam Bakar,penjualan,30000,Warung bu sholeh
2022-07-10,pemasukan,Penjualan Kopi Hitam,penjualan,56000,Warung bu sholeh
2022-07-10,pemasukan,Penjualan Kopi Hitam,penjualan,14000,Warung bu sholeh
2022-07-10,pemasukan,Penjualan Mie Ayam,penjualan,70000,Warung bu sholeh
2022-07-10,pemasukan,Penjualan Es Teh,penjualan,5000,Warung bu sholeh
2022-07-10,pemasukan,Penjualan Bakso,penjualan,88000,Warung bu sholeh
2022-07-10,pemasukan,Penjualan Pecel Lele,penjualan,39000,Warung bu sholeh
2022-07-10,pemasukan,Penjualan Nasi Uduk,penjualan,20000,Warung bu sholeh
2022-07-10,pemasukan,Penjualan Kopi Hitam,penjualan,70000,Warung bu sholeh
2022-07-10,pemasukan,Penjualan Pecel Lele,penjualan,104000,Warung bu sholeh
2022-07-10,pemasukan,Penjualan Es Teh,penjualan,25000,Warung bu sholeh
2022-07-10,pemasukan,Penjualan Kopi Hitam,penjualan,56000,Warung bu sholeh
2022-07-10,pemasukan,Penjualan Mie Ayam,penjualan,50000,Warung bu sholeh
2022-07-10,pemasukan,Penjualan Nasi Goreng,penjualan,108000,Warung bu sholeh
2022-07-10,pemasukan,Penjualan Es Teh,penjualan,30000,Warung bu sholeh
2022-07-10,pemasukan,Penjualan Es Teh,penjualan,50000,Warung bu sholeh
2022-07-10,pemasukan,Penjualan Kopi Hitam,penjualan,28000,Warung bu sholeh
2022-07-10,pemasukan,Penjualan Nasi Uduk,penjualan,50000,Warung bu sholeh
2022-07-10,pengeluaran,Beli Bahan Baku,bahan baku,518038,Warung bu sholeh
2022-07-10,pengeluaran,Transportasi,logistik,48290,Warung bu sholeh
2022-07-10,pengeluaran,Pembelian Alat Masak,inventaris,2022605,Warung bu sholeh
2022-07-11,pemasukan,Penjualan Mie Ayam,penjualan,10000,Warung bu sholeh
2022-07-11,pemasukan,Penjualan Pecel Lele,penjualan,78000,Warung bu sholeh
2022-07-11,pemasukan,Penjualan Mie Ayam,penjualan,70000,Warung bu sholeh
2022-07-11,pemasukan,Penjualan Nasi Uduk,penjualan,40000,Warung bu sholeh
2022-07-11,pemasukan,Penjualan Ayam Bakar,penjualan,105000,Warung bu sholeh
2022-07-11,pemasukan,Penjualan Ayam Bakar,penjualan,75000,Warung bu sholeh
2022-07-11,pemasukan,Penjualan Es Teh,penjualan,10000,Warung bu sholeh
2022-07-11,pemasukan,Penjualan Soto Ayam,penjualan,12000,Warung bu sholeh
2022-07-11,pemasukan,Penjualan Nasi Uduk,penjualan,100000,Warung bu sholeh
2022-07-11,pemasukan,Penjualan Mie Ayam,penjualan,30000,Warung bu sholeh
2022-07-11,pemasukan,Penjualan Es Teh,penjualan,50000,Warung bu sholeh
2022-07-11,pemasukan,Penjualan Nasi Uduk,penjualan,90000,Warung bu sholeh
2022-07-11,pemasukan,Penjualan Ayam Bakar,penjualan,45000,Warung bu sholeh
2022-07-11,pemasukan,Penjualan Es Teh,penjualan,25000,Warung bu sholeh
2022-07-11,pemasukan,Penjualan Kopi Hitam,penjualan,7000,Warung bu sholeh
2022-07-11,pemasukan,Penjualan Kopi Hitam,penjualan,14000,Warung bu sholeh
2022-07-11,pemasukan,Penjualan Jus Alpukat,penjualan,117000,Warung bu sholeh
2022-07-11,pemasukan,Penjualan Bakso,penjualan,66000,Warung bu sholeh
2022-07-11,pemasukan,Penjualan Soto Ayam,penjualan,120000,Warung bu sholeh
2022-07-11,pemasukan,Penjualan Kopi Hitam,penjualan,42000,Warung bu sholeh
2022-07-11,pemasukan,Penjualan Kopi Hitam,penjualan,42000,Warung bu sholeh
2022-07-11,pemasukan,Penjualan Pecel Lele,penjualan,26000,Warung bu sholeh
2022-07-11,pemasukan,Penjualan Soto Ayam,penjualan,48000,Warung bu sholeh
2022-07-11,pengeluaran,Beli Bahan Baku,bahan baku,638603,Warung bu sholeh
2022-07-11,pengeluaran,Transportasi,logistik,75618,Warung bu sholeh
2022-07-11,pengeluaran,Gaji Karyawan,gaji,1369694,Warung bu sholeh
2022-07-12,pemasukan,Penjualan Es Teh,penjualan,5000,Warung bu sholeh
2022-07-12,pemasukan,Penjualan Bakso,penjualan,66000,Warung bu sholeh
2022-07-12,pemasukan,Penjualan Mie Ayam,penjualan,30000,Warung bu sholeh
2022-07-12,pemasukan,Penjualan Mie Ayam,penjualan,50000,Warung bu sholeh
2022-07-12,pemasukan,Penjualan Ayam Bakar,penjualan,60000,Warung bu sholeh
2022-07-12,pemasukan,Penjualan Nasi Goreng,penjualan,120000,Warung bu sholeh
2022-07-12,pemasukan,Penjualan Pecel Lele,penjualan,104000,Warung bu sholeh
2022-07-12,pemasukan,Penjualan Bakso,penjualan,44000,Warung bu sholeh
2022-07-12,pemasukan,Penjualan Kopi Hitam,penjualan,21000,Warung bu sholeh
2022-07-12,pemasukan,Penjualan Pecel Lele,penjualan,13000,Warung bu sholeh
2022-07-12,pemasukan,Penjualan Nasi Goreng,penjualan,84000,Warung bu sholeh
2022-07-12,pemasukan,Penjualan Kopi Hitam,penjualan,70000,Warung bu sholeh
2022-07-12,pemasukan,Penjualan Es Teh,penjualan,30000,Warung bu sholeh
2022-07-12,pemasukan,Penjualan Pecel Lele,penjualan,78000,Warung bu sholeh
2022-07-12,pemasukan,Penjualan Mie Ayam,penjualan,40000,Warung bu sholeh
2022-07-12,pemasukan,Penjualan Nasi Goreng,penjualan,60000,Warung bu sholeh
2022-07-12,pemasukan,Penjualan Nasi Goreng,penjualan,120000,Warung bu sholeh
2022-07-12,pemasukan,Penjualan Mie Ayam,penjualan,70000,Warung bu sholeh
2022-07-12,pemasukan,Penjualan Mie Ayam,penjualan,40000,Warung bu sholeh
2022-07-12,pemasukan,Penjualan Es Teh,penjualan,40000,Warung bu sholeh
2022-07-12,pemasukan,Penjualan Nasi Goreng,penjualan,36000,Warung bu sholeh
2022-07-12,pemasukan,Penjualan Jus Alpukat,penjualan,65000,Warung bu sholeh
2022-07-12,pemasukan,Penjualan Soto Ayam,penjualan,24000,Warung bu sholeh
2022-07-12,pemasukan,Penjualan Bakso,penjualan,22000,Warung bu sholeh
2022-07-12,pemasukan,Penjualan Nasi Goreng,penjualan,96000,Warung bu sholeh
2022-07-12,pemasukan,Penjualan Pecel Lele,penjualan,13000,Warung bu sholeh
2022-07-12,pemasukan,Penjualan Kopi Hitam,penjualan,35000,Warung bu sholeh
2022-07-12,pengeluaran,Beli Bahan Baku,bahan baku,595881,Warung bu sholeh
2022-07-13,pemasukan,Penjualan Nasi Goreng,penjualan,24000,Warung bu sholeh
2022-07-13,pemasukan,Penjualan Ayam Bakar,penjualan,135000,Warung bu sholeh
2022-07-13,pemasukan,Penjualan Nasi Uduk,penjualan,100000,Warung bu sholeh
2022-07-13,pemasukan,Penjualan Mie Ayam,penjualan,100000,Warung bu sholeh
2022-07-13,pemasukan,Penjualan Jus Alpukat,penjualan,104000,Warung bu sholeh
2022-07-13,pemasukan,Penjualan Pecel Lele,penjualan,130000,Warung bu sholeh
2022-07-13,pemasukan,Penjualan Ayam Bakar,penjualan,15000,Warung bu sholeh
2022-07-13,pemasukan,Penjualan Soto Ayam,penjualan,60000,Warung bu sholeh
2022-07-13,pemasukan,Penjualan Nasi Uduk,penjualan,40000,Warung bu sholeh
2022-07-13,pemasukan,Penjualan Jus Alpukat,penjualan,65000,Warung bu sholeh
2022-07-13,pemasukan,Penjualan Soto Ayam,penjualan,60000,Warung bu sholeh
2022-07-13,pemasukan,Penjualan Nasi Uduk,penjualan,50000,Warung bu sholeh
2022-07-13,pemasukan,Penjualan Soto Ayam,penjualan,84000,Warung bu sholeh
2022-07-13,pemasukan,Penjualan Es Teh,penjualan,20000,Warung bu sholeh
2022-07-13,pemasukan,Penjualan Bakso,penjualan,110000,Warung bu sholeh
2022-07-13,pemasukan,Penjualan Ayam Bakar,penjualan,105000,Warung bu sholeh
2022-07-13,pemasukan,Penjualan Bakso,penjualan,77000,Warung bu sholeh
2022-07-13,pemasukan,Penjualan Kopi Hitam,penjualan,14000,Warung bu sholeh
2022-07-13,pemasukan,Penjualan Soto Ayam,penjualan,84000,Warung bu sholeh
2022-07-13,pemasukan,Penjualan Ayam Bakar,penjualan,90000,Warung bu sholeh
2022-07-13,pengeluaran,Beli Bahan Baku,bahan baku,451625,Warung bu sholeh
2022-07-14,pemasukan,Penjualan Nasi Uduk,penjualan,90000,Warung bu sholeh
2022-07-14,pemasukan,Penjualan Es Teh,penjualan,5000,Warung bu sholeh
2022-07-14,pemasukan,Penjualan Soto Ayam,penjualan,108000,Warung bu sholeh
2022-07-14,pemasukan,Penjualan Nasi Goreng,penjualan,12000,Warung bu sholeh
2022-07-14,pemasukan,Penjualan Es Teh,penjualan,45000,Warung bu sholeh
2022-07-14,pemasukan,Penjualan Nasi Goreng,penjualan,108000,Warung bu sholeh
2022-07-14,pemasukan,Penjualan Nasi Goreng,penjualan,108000,Warung bu sholeh
2022-07-14,pemasukan,Penjualan Nasi Goreng,penjualan,48000,Warung bu sholeh
2022-07-14,pemasukan,Penjualan Nasi Uduk,penjualan,90000,Warung bu sholeh
2022-07-14,pemasukan,Penjualan Ayam Bakar,penjualan,120000,Warung bu sholeh
2022-07-14,pemasukan,Penjualan Nasi Goreng,penjualan,120000,Warung bu sholeh
2022-07-14,pemasukan,Penjualan Jus Alpukat,penjualan,65000,Warung bu sholeh
2022-07-14,pemasukan,Penjualan Es Teh,penjualan,50000,Warung bu sholeh
2022-07-14,pemasukan,Penjualan Pecel Lele,penjualan,117000,Warung bu sholeh
2022-07-14,pemasukan,Penjualan Soto Ayam,penjualan,48000,Warung bu sholeh
2022-07-14,pemasukan,Penjualan Kopi Hitam,penjualan,21000,Warung bu sholeh
2022-07-14,pemasukan,Penjualan Nasi Uduk,penjualan,80000,Warung bu sholeh
2022-07-14,pemasukan,Penjualan Nasi Goreng,penjualan,120000,Warung bu sholeh
2022-07-14,pemasukan,Penjualan Kopi Hitam,penjualan,63000,Warung bu sholeh
2022-07-14,pemasukan,Penjualan Nasi Uduk,penjualan,40000,Warung bu sholeh
2022-07-14,pemasukan,Penjualan Soto Ayam,penjualan,96000,Warung bu sholeh
2022-07-14,pemasukan,Penjualan Bakso,penjualan,66000,Warung bu sholeh
2022-07-14,pemasukan,Penjualan Mie Ayam,penjualan,30000,Warung bu sholeh
2022-07-14,pemasukan,Penjualan Es Teh,penjualan,30000,Warung bu sholeh
2022-07-14,pemasukan,Penjualan Pecel Lele,penjualan,13000,Warung bu sholeh
2022-07-14,pengeluaran,Beli Bahan Baku,bahan baku,554030,Warung bu sholeh
2022-07-14,pengeluaran,Pembelian Gas,bahan bakar,883730,Warung bu sholeh
2022-07-15,pemasukan,Penjualan Bakso,penjualan,33000,Warung bu sholeh
2022-07-15,pemasukan,Penjualan Kopi Hitam,penjualan,42000,Warung bu sholeh
2022-07-15,pemasukan,Penjualan Pecel Lele,penjualan,130000,Warung bu sholeh
2022-07-15,pemasukan,Penjualan Nasi Goreng,penjualan,120000,Warung bu sholeh
2022-07-15,pemasukan,Penjualan Nasi Goreng,penjualan,84000,Warung bu sholeh
2022-07-15,pemasukan,Penjualan Kopi Hitam,penjualan,49000,Warung bu sholeh
2022-07-15,pemasukan,Penjualan Jus Alpukat,penjualan,78000,Warung bu sholeh
2022-07-15,pemasukan,Penjualan Bakso,penjualan,88000,Warung bu sholeh
2022-07-15,pemasukan,Penjualan Jus Alpukat,penjualan,65000,Warung bu sholeh
2022-07-15,pemasukan,Penjualan Mie Ayam,penjualan,100000,Warung bu sholeh
2022-07-15,pemasukan,Penjualan Soto Ayam,penjualan,48000,Warung bu sholeh
2022-07-15,pemasukan,Penjualan Bakso,penjualan,77000,Warung bu sholeh
2022-07-15,pemasukan,Penjualan Jus Alpukat,penjualan,91000,Warung bu sholeh
2022-07-15,pemasukan,Penjualan Ayam Bakar,penjualan,120000,Warung bu sholeh
2022-07-15,pemasukan,Penjualan Jus Alpukat,penjualan,130000,Warung bu sholeh
2022-07-15,pemasukan,Penjualan Bakso,penjualan,11000,Warung bu sholeh
2022-07-15,pemasukan,Penjualan Ayam Bakar,penjualan,90000,Warung bu sholeh
2022-07-15,pemasukan,Penjualan Soto Ayam,penjualan,108000,Warung bu sholeh
2022-07-15,pemasukan,Penjualan Kopi Hitam,penjualan,42000,Warung bu sholeh
2022-07-15,pemasukan,Penjualan Nasi Uduk,penjualan,20000,Warung bu sholeh
2022-07-15,pemasukan,Penjualan Pecel Lele,penjualan,39000,Warung bu sholeh
2022-07-15,pemasukan,Penjualan Nasi Goreng,penjualan,48000,Warung bu sholeh
2022-07-15,pemasukan,Penjualan Jus Alpukat,penjualan,78000,Warung bu sholeh
2022-07-15,pemasukan,Penjualan Bakso,penjualan,66000,Warung bu sholeh
2022-07-15,pemasukan,Penjualan Ayam Bakar,penjualan,150000,Warung bu sholeh
2022-07-15,pengeluaran,Beli Bahan Baku,bahan baku,430654,Warung bu sholeh
2022-07-16,pemasukan,Penjualan Pecel Lele,penjualan,78000,Warung bu sholeh
2022-07-16,pemasukan,Penjualan Soto Ayam,penjualan,96000,Warung bu sholeh
2022-07-16,pemasukan,Penjualan Bakso,penjualan,55000,Warung bu sholeh
2022-07-16,pemasukan,Penjualan Bakso,penjualan,22000,Warung bu sholeh
2022-07-16,pemasukan,Penjualan Soto Ayam,penjualan,12000,Warung bu sholeh
2022-07-16,pemasukan,Penjualan Mie Ayam,penjualan,20000,Warung bu sholeh
2022-07-16,pemasukan,Penjualan Nasi Uduk,penjualan,60000,Warung bu sholeh
2022-07-16,pemasukan,Penjualan Nasi Goreng,penjualan,36000,Warung bu sholeh
2022-07-16,pemasukan,Penjualan Pecel Lele,penjualan,26000,Warung bu sholeh
2022-07-16,pemasukan,Penjualan Ayam Bakar,penjualan,90000,Warung bu sholeh
2022-07-16,pemasukan,Penjualan Nasi Uduk,penjualan,30000,Warung bu sholeh
2022-07-16,pemasukan,Penjualan Soto Ayam,penjualan,12000,Warung bu sholeh
2022-07-16,pemasukan,Penjualan Pecel Lele,penjualan,104000,Warung bu sholeh
2022-07-16,pemasukan,Penjualan Mie Ayam,penjualan,90000,Warung bu sholeh
2022-07-16,pemasukan,Penjualan Jus Alpukat,penjualan,13000,Warung bu sholeh
2022-07-16,pemasukan,Penjualan Nasi Goreng,penjualan,120000,Warung bu sholeh
2022-07-16,pemasukan,Penjualan Kopi Hitam,penjualan,7000,Warung bu sholeh
2022-07-16,pemasukan,Penjualan Nasi Goreng,penjualan,96000,Warung bu sholeh
2022-07-16,pemasukan,Penjualan Nasi Goreng,penjualan,96000,Warung bu sholeh
2022-07-16,pemasukan,Penjualan Pecel Lele,penjualan,104000,Warung bu sholeh
2022-07-16,pemasukan,Penjualan Pecel Lele,penjualan,13000,Warung bu sholeh
2022-07-16,pemasukan,Penjualan Kopi Hitam,penjualan,63000,Warung bu sholeh
2022-07-16,pemasukan,Penjualan Soto Ayam,penjualan,36000,Warung bu sholeh
2022-07-16,pemasukan,Penjualan Nasi Goreng,penjualan,84000,Warung bu sholeh
2022-07-16,pemasukan,Penjualan Kopi Hitam,penjualan,35000,Warung bu sholeh
2022-07-16,pemasukan,Penjualan Pecel Lele,penjualan,78000,Warung bu sholeh
2022-07-16,pemasukan,Penjualan Es Teh,penjualan,50000,Warung bu sholeh
2022-07-16,pemasukan,Penjualan Mie Ayam,penjualan,50000,Warung bu sholeh
2022-07-16,pemasukan,Penjualan Nasi Goreng,penjualan,36000,Warung bu sholeh
2022-07-16,pemasukan,Penjualan Kopi Hitam,penjualan,35000,Warung bu sholeh
2022-07-16,pengeluaran,Beli Bahan Baku,bahan baku,741057,Warung bu sholeh
2022-07-16,pengeluaran,Transportasi,logistik,69996,Warung bu sholeh
2022-07-17,pemasukan,Penjualan Bakso,penjualan,77000,Warung bu sholeh
2022-07-17,pemasukan,Penjualan Nasi Uduk,penjualan,90000,Warung bu sholeh
2022-07-17,pemasukan,Penjualan Nasi Goreng,penjualan,36000,Warung bu sholeh
2022-07-17,pemasukan,Penjualan Ayam Bakar,penjualan,15000,Warung bu sholeh
2022-07-17,pemasukan,Penjualan Mie Ayam,penjualan,10000,Warung bu sholeh
2022-07-17,pemasukan,Penjualan Soto Ayam,penjualan,12000,Warung bu sholeh
2022-07-17,pemasukan,Penjualan Es Teh,penjualan,10000,Warung bu sholeh
2022-07-17,pemasukan,Penjualan Nasi Goreng,penjualan,60000,Warung bu sholeh
2022-07-17,pemasukan,Penjualan Mie Ayam,penjualan,40000,Warung bu sholeh
2022-07-17,pemasukan,Penjualan Soto Ayam,penjualan,48000,Warung bu sholeh
2022-07-17,pemasukan,Penjualan Ayam Bakar,penjualan,90000,Warung bu sholeh
2022-07-17,pemasukan,Penjualan Mie Ayam,penjualan,100000,Warung bu sholeh
2022-07-17,pemasukan,Penjualan Nasi Goreng,penjualan,12000,Warung bu sholeh
2022-07-17,pemasukan,Penjualan Soto Ayam,penjualan,36000,Warung bu sholeh
2022-07-17,pemasukan,Penjualan Es Teh,penjualan,30000,Warung bu sholeh
2022-07-17,pemasukan,Penjualan Bakso,penjualan,11000,Warung bu sholeh
2022-07-17,pemasukan,Penjualan Bakso,penjualan,55000,Warung bu sholeh
2022-07-17,pemasukan,Penjualan Es Teh,penjualan,10000,Warung bu sholeh
2022-07-17,pemasukan,Penjualan Jus Alpukat,penjualan,26000,Warung bu sholeh
2022-07-17,pemasukan,Penjualan Pecel Lele,penjualan,78000,Warung bu sholeh
2022-07-17,pemasukan,Penjualan Pecel Lele,penjualan,91000,Warung bu sholeh
2022-07-17,pemasukan,Penjualan Kopi Hitam,penjualan,42000,Warung bu sholeh
2022-07-17,pemasukan,Penjualan Nasi Goreng,penjualan,48000,Warung bu sholeh
2022-07-17,pemasukan,Penjualan Ayam Bakar,penjualan,60000,Warung bu sholeh
2022-07-17,pemasukan,Penjualan Soto Ayam,penjualan,72000,Warung bu sholeh
2022-07-17,pemasukan,Penjualan Pecel Lele,penjualan,104000,Warung bu sholeh
2022-07-17,pemasukan,Penjualan Ayam Bakar,penjualan,15000,Warung bu sholeh
2022-07-17,pengeluaran,Beli Bahan Baku,bahan baku,370212,Warung bu sholeh
2022-07-18,pemasukan,Penjualan Pecel Lele,penjualan,13000,Warung bu sholeh
2022-07-18,pemasukan,Penjualan Mie Ayam,penjualan,20000,Warung bu sholeh
2022-07-18,pemasukan,Penjualan Bakso,penjualan,22000,Warung bu sholeh
2022-07-18,pemasukan,Penjualan Pecel Lele,penjualan,65000,Warung bu sholeh
2022-07-18,pemasukan,Penjualan Es Teh,penjualan,5000,Warung bu sholeh
2022-07-18,pemasukan,Penjualan Bakso,penjualan,99000,Warung bu sholeh
2022-07-18,pemasukan,Penjualan Pecel Lele,penjualan,117000,Warung bu sholeh
2022-07-18,pemasukan,Penjualan Es Teh,penjualan,45000,Warung bu sholeh
2022-07-18,pemasukan,Penjualan Kopi Hitam,penjualan,14000,Warung bu sholeh
2022-07-18,pemasukan,Penjualan Ayam Bakar,penjualan,90000,Warung bu sholeh
2022-07-18,pemasukan,Penjualan Bakso,penjualan,55000,Warung bu sholeh
2022-07-18,pemasukan,Penjualan Kopi Hitam,penjualan,35000,Warung bu sholeh
2022-07-18,pemasukan,Penjualan Mie Ayam,penjualan,20000,Warung bu sholeh
2022-07-18,pemasukan,Penjualan Pecel Lele,penjualan,78000,Warung bu sholeh
2022-07-18,pemasukan,Penjualan Bakso,penjualan,22000,Warung bu sholeh
2022-07-18,pemasukan,Penjualan Es Teh,penjualan,15000,Warung bu sholeh
2022-07-18,pemasukan,Penjualan Mie Ayam,penjualan,50000,Warung bu sholeh
2022-07-18,pemasukan,Penjualan Nasi Uduk,penjualan,70000,Warung bu sholeh
2022-07-18,pemasukan,Penjualan Bakso,penjualan,22000,Warung bu sholeh
2022-07-18,pemasukan,Penjualan Kopi Hitam,penjualan,21000,Warung bu sholeh
2022-07-18,pemasukan,Penjualan Kopi Hitam,penjualan,14000,Warung bu sholeh
2022-07-18,pemasukan,Penjualan Kopi Hitam,penjualan,21000,Warung bu sholeh
2022-07-18,pemasukan,Penjualan Nasi Uduk,penjualan,60000,Warung bu sholeh
2022-07-18,pemasukan,Penjualan Jus Alpukat,penjualan,130000,Warung bu sholeh
2022-07-18,pemasukan,Penjualan Es Teh,penjualan,15000,Warung bu sholeh
2022-07-18,pengeluaran,Beli Bahan Baku,bahan baku,472731,Warung bu sholeh
2022-07-18,pengeluaran,Transportasi,logistik,65395,Warung bu sholeh
2022-07-18,pengeluaran,Pembelian Gas,bahan bakar,877235,Warung bu sholeh
2022-07-18,pengeluaran,Gaji Karyawan,gaji,2061661,Warung bu sholeh
2022-07-19,pemasukan,Penjualan Nasi Uduk,penjualan,30000,Warung bu sholeh
2022-07-19,pemasukan,Penjualan Mie Ayam,penjualan,10000,Warung bu sholeh
2022-07-19,pemasukan,Penjualan Nasi Uduk,penjualan,60000,Warung bu sholeh
2022-07-19,pemasukan,Penjualan Soto Ayam,penjualan,84000,Warung bu sholeh
2022-07-19,pemasukan,Penjualan Nasi Goreng,penjualan,12000,Warung bu sholeh
2022-07-19,pemasukan,Penjualan Ayam Bakar,penjualan,150000,Warung bu sholeh
2022-07-19,pemasukan,Penjualan Es Teh,penjualan,45000,Warung bu sholeh
2022-07-19,pemasukan,Penjualan Pecel Lele,penjualan,78000,Warung bu sholeh
2022-07-19,pemasukan,Penjualan Jus Alpukat,penjualan,78000,Warung bu sholeh
2022-07-19,pemasukan,Penjualan Bakso,penjualan,77000,Warung bu sholeh
2022-07-19,pemasukan,Penjualan Soto Ayam,penjualan,36000,Warung bu sholeh
2022-07-19,pemasukan,Penjualan Nasi Uduk,penjualan,20000,Warung bu sholeh
2022-07-19,pemasukan,Penjualan Kopi Hitam,penjualan,7000,Warung bu sholeh
2022-07-19,pemasukan,Penjualan Ayam Bakar,penjualan,75000,Warung bu sholeh
2022-07-19,pemasukan,Penjualan Nasi Goreng,penjualan,48000,Warung bu sholeh
2022-07-19,pemasukan,Penjualan Mie Ayam,penjualan,40000,Warung bu sholeh
2022-07-19,pemasukan,Penjualan Ayam Bakar,penjualan,120000,Warung bu sholeh
2022-07-19,pemasukan,Penjualan Soto Ayam,penjualan,72000,Warung bu sholeh
2022-07-19,pemasukan,Penjualan Ayam Bakar,penjualan,75000,Warung bu sholeh
2022-07-19,pemasukan,Penjualan Ayam Bakar,penjualan,30000,Warung bu sholeh
2022-07-19,pemasukan,Penjualan Mie Ayam,penjualan,10000,Warung bu sholeh
2022-07-19,pemasukan,Penjualan Nasi Goreng,penjualan,24000,Warung bu sholeh
2022-07-19,pemasukan,Penjualan Bakso,penjualan,22000,Warung bu sholeh
2022-07-19,pengeluaran,Beli Bahan Baku,bahan baku,547042,Warung bu sholeh
2022-07-19,pengeluaran,Pembelian Gas,bahan bakar,864744,Warung bu sholeh
2022-07-20,pemasukan,Penjualan Nasi Goreng,penjualan,12000,Warung bu sholeh
2022-07-20,pemasukan,Penjualan Nasi Goreng,penjualan,36000,Warung bu sholeh
2022-07-20,pemasukan,Penjualan Es Teh,penjualan,20000,Warung bu sholeh
2022-07-20,pemasukan,Penjualan Soto Ayam,penjualan,60000,Warung bu sholeh
2022-07-20,pemasukan,Penjualan Nasi Goreng,penjualan,48000,Warung bu sholeh
2022-07-20,pemasukan,Penjualan Bakso,penjualan,11000,Warung bu sholeh
2022-07-20,pemasukan,Penjualan Nasi Goreng,penjualan,36000,Warung bu sholeh
2022-07-20,pemasukan,Penjualan Kopi Hitam,penjualan,35000,Warung bu sholeh
2022-07-20,pemasukan,Penjualan Pecel Lele,penjualan,78000,Warung bu sholeh
2022-07-20,pemasukan,Penjualan Jus Alpukat,penjualan,117000,Warung bu sholeh
2022-07-20,pemasukan,Penjualan Soto Ayam,penjualan,120000,Warung bu sholeh
2022-07-20,pemasukan,Penjualan Bakso,penjualan,11000,Warung bu sholeh
2022-07-20,pemasukan,Penjualan Kopi Hitam,penjualan,70000,Warung bu sholeh
2022-07-20,pemasukan,Penjualan Mie Ayam,penjualan,80000,Warung bu sholeh
2022-07-20,pemasukan,Penjualan Bakso,penjualan,55000,Warung bu sholeh
2022-07-20,pemasukan,Penjualan Kopi Hitam,penjualan,7000,Warung bu sholeh
2022-07-20,pemasukan,Penjualan Es Teh,penjualan,5000,Warung bu sholeh
2022-07-20,pemasukan,Penjualan Bakso,penjualan,99000,Warung bu sholeh
2022-07-20,pemasukan,Penjualan Ayam Bakar,penjualan,15000,Warung bu sholeh
2022-07-20,pemasukan,Penjualan Soto Ayam,penjualan,96000,Warung bu sholeh
2022-07-20,pemasukan,Penjualan Soto Ayam,penjualan,84000,Warung bu sholeh
2022-07-20,pemasukan,Penjualan Nasi Goreng,penjualan,12000,Warung bu sholeh
2022-07-20,pemasukan,Penjualan Pecel Lele,penjualan,39000,Warung bu sholeh
2022-07-20,pemasukan,Penjualan Soto Ayam,penjualan,36000,Warung bu sholeh
2022-07-20,pemasukan,Penjualan Bakso,penjualan,33000,Warung bu sholeh
2022-07-20,pemasukan,Penjualan Kopi Hitam,penjualan,7000,Warung bu sholeh
2022-07-20,pemasukan,Penjualan Mie Ayam,penjualan,10000,Warung bu sholeh
2022-07-20,pemasukan,Penjualan Kopi Hitam,penjualan,35000,Warung bu sholeh
2022-07-20,pemasukan,Penjualan Nasi Uduk,penjualan,70000,Warung bu sholeh
2022-07-20,pengeluaran,Beli Bahan Baku,bahan baku,582765,Warung bu sholeh
2022-07-21,pemasukan,Penjualan Es Teh,penjualan,30000,Warung bu sholeh
2022-07-21,pemasukan,Penjualan Nasi Goreng,penjualan,12000,Warung bu sholeh
2022-07-21,pemasukan,Penjualan Jus Alpukat,penjualan,65000,Warung bu sholeh
2022-07-21,pemasukan,Penjualan Mie Ayam,penjualan,50000,Warung bu sholeh
2022-07-21,pemasukan,Penjualan Bakso,penjualan,22000,Warung bu sholeh
2022-07-21,pemasukan,Penjualan Soto Ayam,penjualan,72000,Warung bu sholeh
2022-07-21,pemasukan,Penjualan Mie Ayam,penjualan,30000,Warung bu sholeh
2022-07-21,pemasukan,Penjualan Pecel Lele,penjualan,130000,Warung bu sholeh
2022-07-21,pemasukan,Penjualan Jus Alpukat,penjualan,65000,Warung bu sholeh
2022-07-21,pemasukan,Penjualan Bakso,penjualan,55000,Warung bu sholeh
2022-07-21,pemasukan,Penjualan Mie Ayam,penjualan,30000,Warung bu sholeh
