tanggal,jenis,nama,kategori,nominal,Nama Toko
2024-03-02,pemasukan,Penjualan Nasi Ikan Balado,penjualan,39000,RM Sinar Baledo
2024-03-02,pemasukan,Penjualan Rendang,penjualan,40000,RM Sinar Baledo
2024-03-02,pemasukan,Penjualan Ikan Balado,penjualan,54000,RM Sinar Baledo
2024-03-02,pemasukan,Penjualan Ekstra Sambel,penjualan,2000,RM Sinar Baledo
2024-03-02,pemasukan,Penjualan Es Teh,penjualan,21000,RM Sinar Baledo
2024-03-02,pemasukan,Penjualan Babat,penjualan,51000,RM Sinar Baledo
2024-03-02,pemasukan,Penjualan Paru,penjualan,18000,RM Sinar Baledo
2024-03-02,pemasukan,Penjualan Nasi Ayam Goreng,penjualan,52000,RM Sinar Baledo
2024-03-02,pemasukan,Penjualan Ayam Goreng,penjualan,72000,RM Sinar Baledo
2024-03-02,pemasukan,Penjualan Babat,penjualan,102000,RM Sinar Baledo
2024-03-02,pemasukan,Penjualan Nasi Kepala Ikan Tongkol,penjualan,90000,RM Sinar Baledo
2024-03-02,pemasukan,Penjualan Cincang,penjualan,119000,RM Sinar Baledo
2024-03-02,pemasukan,Penjualan Nasi Otak,penjualan,66000,RM Sinar Baledo
2024-03-02,pemasukan,Penjualan Nasi Limpa / Hati,penjualan,220000,RM Sinar Baledo
2024-03-02,pemasukan,Penjualan Nasi Dendeng Lambok,penjualan,30000,RM Sinar Baledo
2024-03-02,pemasukan,Penjualan Kikil/Tunjang,penjualan,34000,RM Sinar Baledo
2024-03-02,pemasukan,Penjualan Es Teh,penjualan,6000,RM Sinar Baledo
2024-03-02,pemasukan,Penjualan Ayam Balado,penjualan,45000,RM Sinar Baledo
2024-03-02,pemasukan,Penjualan Nasi Telor,penjualan,77000,RM Sinar Baledo
2024-03-02,pemasukan,Penjualan Nasi Ikan Balado,penjualan,117000,RM Sinar Baledo
2024-03-02,pemasukan,Penjualan Cumi,penjualan,119000,RM Sinar Baledo
2024-03-02,pemasukan,Penjualan Nasi Ayam Bakar,penjualan,26000,RM Sinar Baledo
2024-03-02,pemasukan,Penjualan Nasi Cumi,penjualan,66000,RM Sinar Baledo
2024-03-02,pemasukan,Penjualan Limpa/Hati,penjualan,68000,RM Sinar Baledo
2024-03-02,pemasukan,Penjualan Nasi Ikan Goreng,penjualan,52000,RM Sinar Baledo
2024-03-02,pengeluaran,Beli Bahan Baku,bahan baku,799395,RM Sinar Baledo
2024-03-03,pemasukan,Penjualan Nasi Ayam Balado,penjualan,78000,RM Sinar Baledo
2024-03-03,pemasukan,Penjualan Ayam Balado,penjualan,36000,RM Sinar Baledo
2024-03-03,pemasukan,Penjualan Jengkol,penjualan,80000,RM Sinar Baledo
2024-03-03,pemasukan,Penjualan Nasi Ayam Gulai,penjualan,26000,RM Sinar Baledo
2024-03-03,pemasukan,Penjualan Ikan Gulai,penjualan,9000,RM Sinar Baledo
2024-03-03,pemasukan,Penjualan Perkedel,penjualan,60000,RM Sinar Baledo
2024-03-03,pemasukan,Penjualan Ikan Balado,penjualan,90000,RM Sinar Baledo
2024-03-03,pemasukan,Penjualan Cincang,penjualan,119000,RM Sinar Baledo
2024-03-03,pemasukan,Penjualan Es Teh,penjualan,9000,RM Sinar Baledo
2024-03-03,pemasukan,Penjualan Telor,penjualan,12000,RM Sinar Baledo
2024-03-03,pemasukan,Penjualan Nasi Ayam Balado,penjualan,130000,RM Sinar Baledo
2024-03-03,pemasukan,Penjualan Ayam Gulai,penjualan,63000,RM Sinar Baledo
2024-03-03,pemasukan,Penjualan Nasi Ayam Balado,penjualan,78000,RM Sinar Baledo
2024-03-03,pemasukan,Penjualan Rendang,penjualan,60000,RM Sinar Baledo
2024-03-03,pemasukan,Penjualan Nasi Ikan Lele,penjualan,117000,RM Sinar Baledo
2024-03-03,pemasukan,Penjualan Ayam Bakar,penjualan,9000,RM Sinar Baledo
2024-03-03,pemasukan,Penjualan Nasi Telor,penjualan,55000,RM Sinar Baledo
2024-03-03,pemasukan,Penjualan Jengkol,penjualan,90000,RM Sinar Baledo
2024-03-03,pemasukan,Penjualan Dendeng Lambok,penjualan,90000,RM Sinar Baledo
2024-03-03,pemasukan,Penjualan Ikan Balado,penjualan,9000,RM Sinar Baledo
2024-03-03,pemasukan,Penjualan Nasi Telor,penjualan,77000,RM Sinar Baledo
2024-03-03,pemasukan,Penjualan Ikan Balado,penjualan,9000,RM Sinar Baledo
2024-03-03,pemasukan,Penjualan Tahu/Tempe,penjualan,28000,RM Sinar Baledo
2024-03-03,pemasukan,Penjualan Tahu/Tempe,penjualan,4000,RM Sinar Baledo
2024-03-03,pemasukan,Penjualan Jeruk Hangat,penjualan,10000,RM Sinar Baledo
2024-03-03,pemasukan,Penjualan Usus/ISO,penjualan,34000,RM Sinar Baledo
2024-03-03,pemasukan,Penjualan Tahu/Tempe,penjualan,16000,RM Sinar Baledo
2024-03-03,pengeluaran,Beli Bahan Baku,bahan baku,694237,RM Sinar Baledo
2024-03-03,pengeluaran,Transportasi,logistik,41572,RM Sinar Baledo
2024-03-03,pengeluaran,Pembelian Gas,bahan bakar,850056,RM Sinar Baledo
2024-03-04,pemasukan,Penjualan Ayam Balado,penjualan,90000,RM Sinar Baledo
2024-03-04,pemasukan,Penjualan Es Teh Jumbo,penjualan,50000,RM Sinar Baledo
2024-03-04,pemasukan,Penjualan Nasi Telor,penjualan,77000,RM Sinar Baledo
2024-03-04,pemasukan,Penjualan Nasi Ikan Balado,penjualan,52000,RM Sinar Baledo
2024-03-04,pemasukan,Penjualan Es Jeruk,penjualan,20000,RM Sinar Baledo
2024-03-04,pemasukan,Penjualan Cincang,penjualan,34000,RM Sinar Baledo
2024-03-04,pemasukan,Penjualan Ayam Goreng,penjualan,36000,RM Sinar Baledo
2024-03-04,pemasukan,Penjualan Cincang,penjualan,153000,RM Sinar Baledo
2024-03-04,pemasukan,Penjualan Kepala Ikan Tongkol,penjualan,54000,RM Sinar Baledo
2024-03-04,pemasukan,Penjualan Kepala Ikan Tongkol,penjualan,9000,RM Sinar Baledo
2024-03-04,pemasukan,Penjualan Ekstra Sayur,penjualan,10000,RM Sinar Baledo
2024-03-04,pemasukan,Penjualan Ikan Gulai,penjualan,54000,RM Sinar Baledo
2024-03-04,pemasukan,Penjualan Es Teh Jumbo,penjualan,5000,RM Sinar Baledo
2024-03-04,pemasukan,Penjualan Nasi Cincang / Kambing,penjualan,88000,RM Sinar Baledo
2024-03-04,pemasukan,Penjualan Nasi Ayam Goreng,penjualan,130000,RM Sinar Baledo
2024-03-04,pemasukan,Penjualan Nasi Paru,penjualan,30000,RM Sinar Baledo
2024-03-04,pemasukan,Penjualan Rendang,penjualan,70000,RM Sinar Baledo
2024-03-04,pemasukan,Penjualan Nasi Ikan Goreng,penjualan,91000,RM Sinar Baledo
2024-03-04,pemasukan,Penjualan Kepala Ikan Tongkol,penjualan,36000,RM Sinar Baledo
2024-03-04,pemasukan,Penjualan Ayam Goreng,penjualan,9000,RM Sinar Baledo
2024-03-04,pemasukan,Penjualan Lemon/Jeruk Jumbo,penjualan,64000,RM Sinar Baledo
2024-03-04,pemasukan,Penjualan Lemon Tea,penjualan,25000,RM Sinar Baledo
2024-03-04,pemasukan,Penjualan Nasi Paru,penjualan,105000,RM Sinar Baledo
2024-03-04,pemasukan,Penjualan Nasi Ayam Balado,penjualan,130000,RM Sinar Baledo
2024-03-04,pemasukan,Penjualan Nasi Ikan Gulai,penjualan,65000,RM Sinar Baledo
2024-03-04,pemasukan,Penjualan Nasi Ikan Gulai,penjualan,104000,RM Sinar Baledo
2024-03-04,pemasukan,Penjualan Ikan Balado,penjualan,63000,RM Sinar Baledo
2024-03-04,pemasukan,Penjualan Lele,penjualan,63000,RM Sinar Baledo
2024-03-04,pemasukan,Penjualan Nasi Ikan Lele,penjualan,130000,RM Sinar Baledo
2024-03-04,pemasukan,Penjualan Nasi Cincang / Kambing,penjualan,220000,RM Sinar Baledo
2024-03-04,pengeluaran,Beli Bahan Baku,bahan baku,604048,RM Sinar Baledo
2024-03-04,pengeluaran,Pembelian Gas,bahan bakar,853083,RM Sinar Baledo
2024-03-04,pengeluaran,Gaji Karyawan,gaji,2005248,RM Sinar Baledo
2024-03-04,pengeluaran,Pembelian Bahan Baku Daging,bahan_baku,2205816,RM Sinar Baledo
2024-03-04,pengeluaran,Pembelian Sayuran & Bumbu,bahan_baku,986124,RM Sinar Baledo
2024-03-05,pemasukan,Penjualan Nasi Ayam Gulai,penjualan,91000,RM Sinar Baledo
2024-03-05,pemasukan,Penjualan Air Mineral,penjualan,12000,RM Sinar Baledo
2024-03-05,pemasukan,Penjualan Nasi Ikan Goreng,penjualan,39000,RM Sinar Baledo
2024-03-05,pemasukan,Penjualan Nasi Ikan Balado,penjualan,13000,RM Sinar Baledo
2024-03-05,pemasukan,Penjualan Lemon Tea,penjualan,5000,RM Sinar Baledo
2024-03-05,pemasukan,Penjualan Lemon Tea,penjualan,20000,RM Sinar Baledo
2024-03-05,pemasukan,Penjualan Lemon Tea,penjualan,50000,RM Sinar Baledo
2024-03-05,pemasukan,Penjualan Nasi Ikan Lele,penjualan,65000,RM Sinar Baledo
2024-03-05,pemasukan,Penjualan Nasi Rendang,penjualan,60000,RM Sinar Baledo
2024-03-05,pemasukan,Penjualan Babat,penjualan,85000,RM Sinar Baledo
2024-03-05,pemasukan,Penjualan Nasi Usus / Iso,penjualan,132000,RM Sinar Baledo
2024-03-05,pemasukan,Penjualan Es Teh,penjualan,30000,RM Sinar Baledo
2024-03-05,pemasukan,Penjualan Teh Hangat,penjualan,3000,RM Sinar Baledo
2024-03-05,pemasukan,Penjualan Jeruk Hangat,penjualan,50000,RM Sinar Baledo
2024-03-05,pemasukan,Penjualan Nasi Ikan Goreng,penjualan,117000,RM Sinar Baledo
2024-03-05,pemasukan,Penjualan Usus/ISO,penjualan,85000,RM Sinar Baledo
2024-03-05,pemasukan,Penjualan Es Teh Jumbo,penjualan,10000,RM Sinar Baledo
2024-03-05,pemasukan,Penjualan Nasi Telor,penjualan,66000,RM Sinar Baledo
2024-03-05,pemasukan,Penjualan Nasi Telor,penjualan,55000,RM Sinar Baledo
2024-03-05,pemasukan,Penjualan Nasi Ayam Gulai,penjualan,130000,RM Sinar Baledo
2024-03-05,pemasukan,Penjualan Nasi Paru,penjualan,75000,RM Sinar Baledo
2024-03-05,pemasukan,Penjualan Nasi Ayam Goreng,penjualan,130000,RM Sinar Baledo
2024-03-05,pemasukan,Penjualan Paru,penjualan,72000,RM Sinar Baledo
2024-03-05,pemasukan,Penjualan Ayam Goreng,penjualan,90000,RM Sinar Baledo
2024-03-05,pemasukan,Penjualan Es Teh,penjualan,9000,RM Sinar Baledo
2024-03-05,pemasukan,Penjualan Ayam Bakar,penjualan,90000,RM Sinar Baledo
2024-03-05,pemasukan,Penjualan Nasi Dendeng Lambok,penjualan,15000,RM Sinar Baledo
2024-03-05,pemasukan,Penjualan Nasi Rendang,penjualan,150000,RM Sinar Baledo
2024-03-05,pemasukan,Penjualan Kikil/Tunjang,penjualan,136000,RM Sinar Baledo
2024-03-05,pemasukan,Penjualan Telor,penjualan,42000,RM Sinar Baledo
2024-03-05,pengeluaran,Beli Bahan Baku,bahan baku,519940,RM Sinar Baledo
2024-03-05,pengeluaran,Transportasi,logistik,40295,RM Sinar Baledo
2024-03-05,pengeluaran,Penggantian Peralatan Makan,inventaris,573790,RM Sinar Baledo
2024-03-06,pemasukan,Penjualan Lele,penjualan,45000,RM Sinar Baledo
2024-03-06,pemasukan,Penjualan Telor,penjualan,48000,RM Sinar Baledo
2024-03-06,pemasukan,Penjualan Otak,penjualan,17000,RM Sinar Baledo
2024-03-06,pemasukan,Penjualan Nasi Ikan Goreng,penjualan,13000,RM Sinar Baledo
2024-03-06,pemasukan,Penjualan Ekstra Sayur,penjualan,8000,RM Sinar Baledo
2024-03-06,pemasukan,Penjualan Nasi Ikan Goreng,penjualan,91000,RM Sinar Baledo
2024-03-06,pemasukan,Penjualan Nasi Kikil / Tunjang,penjualan,22000,RM Sinar Baledo
2024-03-06,pemasukan,Penjualan Nasi Paru,penjualan,60000,RM Sinar Baledo
2024-03-06,pemasukan,Penjualan Es Teh,penjualan,3000,RM Sinar Baledo
2024-03-06,pemasukan,Penjualan Jengkol,penjualan,90000,RM Sinar Baledo
2024-03-06,pemasukan,Penjualan Babat,penjualan,102000,RM Sinar Baledo
2024-03-06,pemasukan,Penjualan Kepala Ikan Tongkol,penjualan,18000,RM Sinar Baledo
2024-03-06,pemasukan,Penjualan Nasi Ayam Bakar,penjualan,117000,RM Sinar Baledo
2024-03-06,pemasukan,Penjualan Nasi Ikan Balado,penjualan,13000,RM Sinar Baledo
2024-03-06,pemasukan,Penjualan Nasi Telor,penjualan,99000,RM Sinar Baledo
2024-03-06,pemasukan,Penjualan Cincang,penjualan,170000,RM Sinar Baledo
2024-03-06,pemasukan,Penjualan Nasi Ikan Lele,penjualan,104000,RM Sinar Baledo
2024-03-06,pemasukan,Penjualan Ayam Balado,penjualan,9000,RM Sinar Baledo
2024-03-06,pemasukan,Penjualan Ayam Bakar,penjualan,9000,RM Sinar Baledo
2024-03-06,pemasukan,Penjualan Es Teh,penjualan,3000,RM Sinar Baledo
2024-03-06,pemasukan,Penjualan Es Jeruk,penjualan,45000,RM Sinar Baledo
2024-03-06,pemasukan,Penjualan Nasi Ikan Balado,penjualan,117000,RM Sinar Baledo
2024-03-06,pemasukan,Penjualan Nasi Kepala Ikan Tongkol,penjualan,30000,RM Sinar Baledo
2024-03-06,pemasukan,Penjualan Tahu/Tempe,penjualan,40000,RM Sinar Baledo
2024-03-06,pemasukan,Penjualan Air Mineral,penjualan,3000,RM Sinar Baledo
2024-03-06,pemasukan,Penjualan Rendang,penjualan,90000,RM Sinar Baledo
2024-03-06,pengeluaran,Beli Bahan Baku,bahan baku,666207,RM Sinar Baledo
2024-03-06,pengeluaran,Transportasi,logistik,44061,RM Sinar Baledo
2024-03-07,pemasukan,Penjualan Es Teh Jumbo,penjualan,15000,RM Sinar Baledo
2024-03-07,pemasukan,Penjualan Ikan Goreng,penjualan,18000,RM Sinar Baledo
2024-03-07,pemasukan,Penjualan Nasi Rendang,penjualan,45000,RM Sinar Baledo
2024-03-07,pemasukan,Penjualan Kepala Ikan Tongkol,penjualan,45000,RM Sinar Baledo
2024-03-07,pemasukan,Penjualan Ayam Gulai,penjualan,72000,RM Sinar Baledo
2024-03-07,pemasukan,Penjualan Ekstra Sambel,penjualan,18000,RM Sinar Baledo
2024-03-07,pemasukan,Penjualan Ekstra Sayur,penjualan,6000,RM Sinar Baledo
2024-03-07,pemasukan,Penjualan Ikan Gulai,penjualan,9000,RM Sinar Baledo
2024-03-07,pemasukan,Penjualan Telor,penjualan,42000,RM Sinar Baledo
2024-03-07,pemasukan,Penjualan Kepala Ikan Tongkol,penjualan,63000,RM Sinar Baledo
2024-03-07,pemasukan,Penjualan Nasi Ikan Balado,penjualan,91000,RM Sinar Baledo
2024-03-07,pemasukan,Penjualan Nasi Dendeng Lambok,penjualan,75000,RM Sinar Baledo
2024-03-07,pemasukan,Penjualan Ekstra Sayur,penjualan,9000,RM Sinar Baledo
2024-03-07,pemasukan,Penjualan Kepala Ikan Tongkol,penjualan,63000,RM Sinar Baledo
2024-03-07,pemasukan,Penjualan Nasi Paru,penjualan,120000,RM Sinar Baledo
2024-03-07,pemasukan,Penjualan Ayam Gulai,penjualan,36000,RM Sinar Baledo
2024-03-07,pemasukan,Penjualan Nasi Ayam Goreng,penjualan,78000,RM Sinar Baledo
2024-03-07,pemasukan,Penjualan Ekstra Sayur,penjualan,3000,RM Sinar Baledo
2024-03-07,pemasukan,Penjualan Ikan Gulai,penjualan,27000,RM Sinar Baledo
2024-03-07,pemasukan,Penjualan Nasi Ayam Bakar,penjualan,26000,RM Sinar Baledo
2024-03-07,pemasukan,Penjualan Kikil/Tunjang,penjualan,136000,RM Sinar Baledo
2024-03-07,pemasukan,Penjualan Paru,penjualan,45000,RM Sinar Baledo
2024-03-07,pemasukan,Penjualan Nasi Perkedel,penjualan,77000,RM Sinar Baledo
2024-03-07,pemasukan,Penjualan Nasi Ikan Goreng,penjualan,130000,RM Sinar Baledo
2024-03-07,pemasukan,Penjualan Ayam Goreng,penjualan,9000,RM Sinar Baledo
2024-03-07,pemasukan,Penjualan Ayam Bakar,penjualan,27000,RM Sinar Baledo
2024-03-07,pemasukan,Penjualan Nasi Ikan Balado,penjualan,39000,RM Sinar Baledo
2024-03-07,pengeluaran,Beli Bahan Baku,bahan baku,445278,RM Sinar Baledo
2024-03-07,pengeluaran,Pembelian Gas,bahan bakar,898452,RM Sinar Baledo
2024-03-08,pemasukan,Penjualan Kepala Ikan Tongkol,penjualan,81000,RM Sinar Baledo
2024-03-08,pemasukan,Penjualan Cumi,penjualan,51000,RM Sinar Baledo
2024-03-08,pemasukan,Penjualan Nasi Rendang,penjualan,60000,RM Sinar Baledo
2024-03-08,pemasukan,Penjualan Es Teh Jumbo,penjualan,20000,RM Sinar Baledo
2024-03-08,pemasukan,Penjualan Paru,penjualan,54000,RM Sinar Baledo
2024-03-08,pemasukan,Penjualan Nasi Limpa / Hati,penjualan,220000,RM Sinar Baledo
2024-03-08,pemasukan,Penjualan Es Teh Jumbo,penjualan,40000,RM Sinar Baledo
2024-03-08,pemasukan,Penjualan Jengkol,penjualan,50000,RM Sinar Baledo
2024-03-08,pemasukan,Penjualan Kepala Ikan Tongkol,penjualan,45000,RM Sinar Baledo
2024-03-08,pemasukan,Penjualan Ayam Gulai,penjualan,27000,RM Sinar Baledo
2024-03-08,pemasukan,Penjualan Nasi Ikan Balado,penjualan,78000,RM Sinar Baledo
2024-03-08,pemasukan,Penjualan Es Jeruk,penjualan,15000,RM Sinar Baledo
2024-03-08,pemasukan,Penjualan Ikan Goreng,penjualan,63000,RM Sinar Baledo
2024-03-08,pemasukan,Penjualan Nasi Paru,penjualan,60000,RM Sinar Baledo
2024-03-08,pemasukan,Penjualan Telor,penjualan,30000,RM Sinar Baledo
2024-03-08,pemasukan,Penjualan Lemon Tea,penjualan,5000,RM Sinar Baledo
2024-03-08,pemasukan,Penjualan Nasi Perkedel,penjualan,44000,RM Sinar Baledo
2024-03-08,pemasukan,Penjualan Ikan Balado,penjualan,36000,RM Sinar Baledo
2024-03-08,pemasukan,Penjualan Dendeng Lambok,penjualan,70000,RM Sinar Baledo
2024-03-08,pemasukan,Penjualan Dendeng Lambok,penjualan,80000,RM Sinar Baledo
2024-03-08,pemasukan,Penjualan Tahu/Tempe,penjualan,20000,RM Sinar Baledo
2024-03-08,pemasukan,Penjualan Usus/ISO,penjualan,102000,RM Sinar Baledo
2024-03-08,pemasukan,Penjualan Nasi Ikan Balado,penjualan,26000,RM Sinar Baledo
2024-03-08,pemasukan,Penjualan Rendang,penjualan,40000,RM Sinar Baledo
2024-03-08,pemasukan,Penjualan Telor,penjualan,6000,RM Sinar Baledo
2024-03-08,pemasukan,Penjualan Nasi Babat,penjualan,176000,RM Sinar Baledo
2024-03-08,pemasukan,Penjualan Limpa/Hati,penjualan,17000,RM Sinar Baledo
2024-03-08,pemasukan,Penjualan Jeruk Hangat,penjualan,50000,RM Sinar Baledo
2024-03-08,pemasukan,Penjualan Es Jeruk,penjualan,25000,RM Sinar Baledo
2024-03-08,pemasukan,Penjualan Dendeng Lambok,penjualan,70000,RM Sinar Baledo
2024-03-08,pengeluaran,Beli Bahan Baku,bahan baku,389329,RM Sinar Baledo
2024-03-09,pemasukan,Penjualan Ayam Bakar,penjualan,54000,RM Sinar Baledo
2024-03-09,pemasukan,Penjualan Jengkol,penjualan,60000,RM Sinar Baledo
2024-03-09,pemasukan,Penjualan Perkedel,penjualan,60000,RM Sinar Baledo
2024-03-09,pemasukan,Penjualan Nasi Cumi,penjualan,220000,RM Sinar Baledo
2024-03-09,pemasukan,Penjualan Telor,penjualan,36000,RM Sinar Baledo
2024-03-09,pemasukan,Penjualan Perkedel,penjualan,18000,RM Sinar Baledo
2024-03-09,pemasukan,Penjualan Nasi Otak,penjualan,88000,RM Sinar Baledo
2024-03-09,pemasukan,Penjualan Nasi Ikan Balado,penjualan,13000,RM Sinar Baledo
2024-03-09,pemasukan,Penjualan Lele,penjualan,72000,RM Sinar Baledo
2024-03-09,pemasukan,Penjualan Ayam Goreng,penjualan,9000,RM Sinar Baledo
2024-03-09,pemasukan,Penjualan Ayam Balado,penjualan,72000,RM Sinar Baledo
2024-03-09,pemasukan,Penjualan Ayam Bakar,penjualan,90000,RM Sinar Baledo
2024-03-09,pemasukan,Penjualan Nasi Limpa / Hati,penjualan,22000,RM Sinar Baledo
2024-03-09,pemasukan,Penjualan Ekstra Sayur,penjualan,9000,RM Sinar Baledo
2024-03-09,pemasukan,Penjualan Nasi Telor,penjualan,22000,RM Sinar Baledo
2024-03-09,pemasukan,Penjualan Nasi Paru,penjualan,120000,RM Sinar Baledo
2024-03-09,pemasukan,Penjualan Limpa/Hati,penjualan,170000,RM Sinar Baledo
2024-03-09,pemasukan,Penjualan Nasi Perkedel,penjualan,77000,RM Sinar Baledo
2024-03-09,pemasukan,Penjualan Nasi Ikan Gulai,penjualan,26000,RM Sinar Baledo
2024-03-09,pemasukan,Penjualan Lele,penjualan,81000,RM Sinar Baledo
2024-03-09,pemasukan,Penjualan Cumi,penjualan,17000,RM Sinar Baledo
2024-03-09,pemasukan,Penjualan Nasi Telor,penjualan,11000,RM Sinar Baledo
2024-03-09,pemasukan,Penjualan Ikan Balado,penjualan,9000,RM Sinar Baledo
2024-03-09,pemasukan,Penjualan Babat,penjualan,153000,RM Sinar Baledo
2024-03-09,pemasukan,Penjualan Nasi Cincang / Kambing,penjualan,132000,RM Sinar Baledo
2024-03-09,pemasukan,Penjualan Perkedel,penjualan,42000,RM Sinar Baledo
2024-03-09,pemasukan,Penjualan Lemon Tea,penjualan,50000,RM Sinar Baledo
2024-03-09,pemasukan,Penjualan Nasi Kepala Ikan Tongkol,penjualan,75000,RM Sinar Baledo
2024-03-09,pemasukan,Penjualan Otak,penjualan,119000,RM Sinar Baledo
2024-03-09,pemasukan,Penjualan Rendang,penjualan,50000,RM Sinar Baledo
2024-03-09,pengeluaran,Beli Bahan Baku,bahan baku,744583,RM Sinar Baledo
2024-03-10,pemasukan,Penjualan Nasi Kikil / Tunjang,penjualan,220000,RM Sinar Baledo
2024-03-10,pemasukan,Penjualan Telor,penjualan,42000,RM Sinar Baledo
2024-03-10,pemasukan,Penjualan Air Mineral,penjualan,3000,RM Sinar Baledo
2024-03-10,pemasukan,Penjualan Kepala Ikan Tongkol,penjualan,18000,RM Sinar Baledo
2024-03-10,pemasukan,Penjualan Nasi Ikan Balado,penjualan,65000,RM Sinar Baledo
2024-03-10,pemasukan,Penjualan Nasi Otak,penjualan,176000,RM Sinar Baledo
2024-03-10,pemasukan,Penjualan Ayam Bakar,penjualan,63000,RM Sinar Baledo
2024-03-10,pemasukan,Penjualan Limpa/Hati,penjualan,51000,RM Sinar Baledo
2024-03-10,pemasukan,Penjualan Nasi Kikil / Tunjang,penjualan,22000,RM Sinar Baledo
2024-03-10,pemasukan,Penjualan Ayam Bakar,penjualan,45000,RM Sinar Baledo
2024-03-10,pemasukan,Penjualan Perkedel,penjualan,24000,RM Sinar Baledo
2024-03-10,pemasukan,Penjualan Ayam Balado,penjualan,72000,RM Sinar Baledo
2024-03-10,pemasukan,Penjualan Nasi Otak,penjualan,44000,RM Sinar Baledo
2024-03-10,pemasukan,Penjualan Ikan Goreng,penjualan,27000,RM Sinar Baledo
2024-03-10,pemasukan,Penjualan Nasi Babat,penjualan,44000,RM Sinar Baledo
2024-03-10,pemasukan,Penjualan Es Teh Jumbo,penjualan,30000,RM Sinar Baledo
2024-03-10,pemasukan,Penjualan Nasi Dendeng Lambok,penjualan,120000,RM Sinar Baledo
2024-03-10,pemasukan,Penjualan Nasi Otak,penjualan,220000,RM Sinar Baledo
2024-03-10,pemasukan,Penjualan Jeruk Hangat,penjualan,40000,RM Sinar Baledo
2024-03-10,pemasukan,Penjualan Ikan Gulai,penjualan,45000,RM Sinar Baledo
2024-03-10,pemasukan,Penjualan Ayam Goreng,penjualan,36000,RM Sinar Baledo
2024-03-10,pemasukan,Penjualan Es Teh,penjualan,21000,RM Sinar Baledo
2024-03-10,pemasukan,Penjualan Telor,penjualan,54000,RM Sinar Baledo
2024-03-10,pemasukan,Penjualan Limpa/Hati,penjualan,34000,RM Sinar Baledo
2024-03-10,pemasukan,Penjualan Ikan Goreng,penjualan,90000,RM Sinar Baledo
2024-03-10,pemasukan,Penjualan Nasi Ikan Goreng,penjualan,130000,RM Sinar Baledo
2024-03-10,pemasukan,Penjualan Nasi Ikan Balado,penjualan,78000,RM Sinar Baledo
2024-03-10,pemasukan,Penjualan Ekstra Sambel,penjualan,16000,RM Sinar Baledo
2024-03-10,pengeluaran,Beli Bahan Baku,bahan baku,648318,RM Sinar Baledo
2024-03-10,pengeluaran,Transportasi,logistik,44510,RM Sinar Baledo
2024-03-11,pemasukan,Penjualan Nasi Ikan Goreng,penjualan,26000,RM Sinar Baledo
2024-03-11,pemasukan,Penjualan Jeruk Hangat,penjualan,30000,RM Sinar Baledo
2024-03-11,pemasukan,Penjualan Nasi Ayam Balado,penjualan,13000,RM Sinar Baledo
2024-03-11,pemasukan,Penjualan Kepala Ikan Tongkol,penjualan,45000,RM Sinar Baledo
2024-03-11,pemasukan,Penjualan Nasi Ayam Goreng,penjualan,78000,RM Sinar Baledo
2024-03-11,pemasukan,Penjualan Jengkol,penjualan,90000,RM Sinar Baledo
2024-03-11,pemasukan,Penjualan Nasi Dendeng Lambok,penjualan,120000,RM Sinar Baledo
2024-03-11,pemasukan,Penjualan Tahu/Tempe,penjualan,28000,RM Sinar Baledo
2024-03-11,pemasukan,Penjualan Ekstra Sayur,penjualan,2000,RM Sinar Baledo
2024-03-11,pemasukan,Penjualan Nasi Kikil / Tunjang,penjualan,44000,RM Sinar Baledo
2024-03-11,pemasukan,Penjualan Babat,penjualan,85000,RM Sinar Baledo
2024-03-11,pemasukan,Penjualan Ikan Balado,penjualan,36000,RM Sinar Baledo
2024-03-11,pemasukan,Penjualan Nasi Ayam Goreng,penjualan,26000,RM Sinar Baledo
2024-03-11,pemasukan,Penjualan Ekstra Sambel,penjualan,14000,RM Sinar Baledo
2024-03-11,pemasukan,Penjualan Es Teh,penjualan,18000,RM Sinar Baledo
2024-03-11,pemasukan,Penjualan Ekstra Sayur,penjualan,9000,RM Sinar Baledo
2024-03-11,pemasukan,Penjualan Nasi Otak,penjualan,110000,RM Sinar Baledo
2024-03-11,pemasukan,Penjualan Ikan Gulai,penjualan,45000,RM Sinar Baledo
2024-03-11,pemasukan,Penjualan Es Teh,penjualan,9000,RM Sinar Baledo
2024-03-11,pemasukan,Penjualan Nasi Telor,penjualan,22000,RM Sinar Baledo
2024-03-11,pengeluaran,Beli Bahan Baku,bahan baku,766190,RM Sinar Baledo
2024-03-11,pengeluaran,Gaji Karyawan,gaji,2357726,RM Sinar Baledo
2024-03-11,pengeluaran,Pembelian Bahan Baku Daging,bahan_baku,2632786,RM Sinar Baledo
2024-03-11,pengeluaran,Pembelian Sayuran & Bumbu,bahan_baku,1072028,RM Sinar Baledo
2024-03-12,pemasukan,Penjualan Nasi Kepala Ikan Tongkol,penjualan,150000,RM Sinar Baledo
2024-03-12,pemasukan,Penjualan Kepala Ikan Tongkol,penjualan,18000,RM Sinar Baledo
2024-03-12,pemasukan,Penjualan Nasi Ayam Balado,penjualan,13000,RM Sinar Baledo
2024-03-12,pemasukan,Penjualan Cincang,penjualan,34000,RM Sinar Baledo
2024-03-12,pemasukan,Penjualan Nasi Ikan Balado,penjualan,91000,RM Sinar Baledo
