tanggal,jenis,nama,kategori,nominal
2025-03-01,pemasukan,Penjualan Ayam Bakar,penjualan,135000
2025-03-01,pemasukan,Penjualan Ayam Bakar,penjualan,45000
2025-03-01,pemasukan,Penjualan Kopi Hitam,penjualan,42000
2025-03-01,pemasukan,Penjualan Es Teh,penjualan,5000
2025-03-01,pemasukan,Penjualan Pecel Lele,penjualan,52000
2025-03-01,pengeluaran,Beli Bahan Baku,bahan baku,484248
2025-03-01,pengeluaran,Biaya Listrik,operasional,3555226
2025-03-01,pengeluaran,Biaya Air,operasional,339145
2025-03-01,pengeluaran,Biaya Sewa Tempat,sewa,5000000
2025-03-02,pemasukan,Penjualan Nasi Goreng,penjualan,108000
2025-03-02,pemasukan,Penjualan Jus Alpukat,penjualan,117000
2025-03-02,pemasukan,Penjualan Mie Ayam,penjualan,20000
2025-03-02,pemasukan,Penjualan Ayam Bakar,penjualan,30000
2025-03-02,pemasukan,Penjualan Ayam Bakar,penjualan,135000
2025-03-02,pemasukan,Penjualan Es Teh,penjualan,5000
2025-03-02,pemasukan,Penjualan Bakso,penjualan,77000
2025-03-02,pemasukan,Penjualan Es Teh,penjualan,25000
2025-03-02,pemasukan,Penjualan Pecel Lele,penjualan,52000
2025-03-02,pemasukan,Penjualan Es Teh,penjualan,35000
2025-03-02,pemasukan,Penjualan Es Teh,penjualan,50000
2025-03-02,pemasukan,Penjualan Nasi Uduk,penjualan,40000
2025-03-02,pemasukan,Penjualan Nasi Uduk,penjualan,30000
2025-03-02,pemasukan,Penjualan Nasi Goreng,penjualan,60000
2025-03-02,pemasukan,Penjualan Nasi Goreng,penjualan,60000
2025-03-02,pemasukan,Penjualan Mie Ayam,penjualan,90000
2025-03-02,pemasukan,Penjualan Jus Alpukat,penjualan,130000
2025-03-02,pemasukan,Penjualan Kopi Hitam,penjualan,14000
2025-03-02,pemasukan,Penjualan Pecel Lele,penjualan,13000
2025-03-02,pemasukan,Penjualan Kopi Hitam,penjualan,70000
2025-03-02,pemasukan,Penjualan Soto Ayam,penjualan,48000
2025-03-02,pemasukan,Penjualan Ayam Bakar,penjualan,150000
2025-03-02,pemasukan,Penjualan Nasi Uduk,penjualan,50000
2025-03-02,pemasukan,Penjualan Soto Ayam,penjualan,60000
2025-03-02,pemasukan,Penjualan Kopi Hitam,penjualan,35000
2025-03-02,pengeluaran,Beli Bahan Baku,bahan baku,346256
2025-03-02,pengeluaran,Transportasi,logistik,37465
2025-03-02,pengeluaran,Pembelian Gas,bahan bakar,853106
2025-03-03,pemasukan,Penjualan Jus Alpukat,penjualan,130000
2025-03-03,pemasukan,Penjualan Jus Alpukat,penjualan,117000
2025-03-03,pemasukan,Penjualan Es Teh,penjualan,25000
2025-03-03,pemasukan,Penjualan Jus Alpukat,penjualan,13000
2025-03-03,pemasukan,Penjualan Pecel Lele,penjualan,104000
2025-03-03,pemasukan,Penjualan Kopi Hitam,penjualan,7000
2025-03-03,pemasukan,Penjualan Jus Alpukat,penjualan,104000
2025-03-03,pemasukan,Penjualan Es Teh,penjualan,35000
2025-03-03,pemasukan,Penjualan Nasi Goreng,penjualan,108000
2025-03-03,pemasukan,Penjualan Nasi Uduk,penjualan,20000
2025-03-03,pemasukan,Penjualan Pecel Lele,penjualan,117000
2025-03-03,pemasukan,Penjualan Ayam Bakar,penjualan,75000
2025-03-03,pemasukan,Penjualan Es Teh,penjualan,10000
2025-03-03,pemasukan,Penjualan Ayam Bakar,penjualan,90000
2025-03-03,pemasukan,Penjualan Soto Ayam,penjualan,84000
2025-03-03,pemasukan,Penjualan Pecel Lele,penjualan,78000
2025-03-03,pemasukan,Penjualan Jus Alpukat,penjualan,91000
2025-03-03,pemasukan,Penjualan Es Teh,penjualan,15000
2025-03-03,pemasukan,Penjualan Soto Ayam,penjualan,36000
2025-03-03,pemasukan,Penjualan Nasi Uduk,penjualan,80000
2025-03-03,pemasukan,Penjualan Ayam Bakar,penjualan,75000
2025-03-03,pemasukan,Penjualan Soto Ayam,penjualan,84000
2025-03-03,pemasukan,Penjualan Soto Ayam,penjualan,120000
2025-03-03,pemasukan,Penjualan Es Teh,penjualan,5000
2025-03-03,pemasukan,Penjualan Ayam Bakar,penjualan,105000
2025-03-03,pemasukan,Penjualan Ayam Bakar,penjualan,60000
2025-03-03,pemasukan,Penjualan Kopi Hitam,penjualan,35000
2025-03-03,pemasukan,Penjualan Es Teh,penjualan,35000
2025-03-03,pemasukan,Penjualan Mie Ayam,penjualan,50000
2025-03-03,pemasukan,Penjualan Pecel Lele,penjualan,104000
2025-03-03,pengeluaran,Beli Bahan Baku,bahan baku,467625
2025-03-03,pengeluaran,Transportasi,logistik,68496
2025-03-03,pengeluaran,Gaji Karyawan,gaji,2500413
2025-03-04,pemasukan,Penjualan Nasi Uduk,penjualan,90000
2025-03-04,pemasukan,Penjualan Pecel Lele,penjualan,13000
2025-03-04,pemasukan,Penjualan Soto Ayam,penjualan,24000
2025-03-04,pemasukan,Penjualan Pecel Lele,penjualan,117000
2025-03-04,pemasukan,Penjualan Kopi Hitam,penjualan,14000
2025-03-04,pemasukan,Penjualan Kopi Hitam,penjualan,35000
2025-03-04,pemasukan,Penjualan Soto Ayam,penjualan,24000
2025-03-04,pemasukan,Penjualan Ayam Bakar,penjualan,15000
2025-03-04,pemasukan,Penjualan Jus Alpukat,penjualan,117000
2025-03-04,pemasukan,Penjualan Kopi Hitam,penjualan,56000
2025-03-04,pemasukan,Penjualan Soto Ayam,penjualan,96000
2025-03-04,pemasukan,Penjualan Nasi Uduk,penjualan,40000
2025-03-04,pemasukan,Penjualan Jus Alpukat,penjualan,13000
2025-03-04,pemasukan,Penjualan Soto Ayam,penjualan,12000
2025-03-04,pemasukan,Penjualan Es Teh,penjualan,30000
2025-03-04,pemasukan,Penjualan Es Teh,penjualan,20000
2025-03-04,pemasukan,Penjualan Mie Ayam,penjualan,20000
2025-03-04,pemasukan,Penjualan Ayam Bakar,penjualan,30000
2025-03-04,pemasukan,Penjualan Soto Ayam,penjualan,48000
2025-03-04,pemasukan,Penjualan Bakso,penjualan,77000
2025-03-04,pemasukan,Penjualan Nasi Goreng,penjualan,48000
2025-03-04,pengeluaran,Beli Bahan Baku,bahan baku,343541
2025-03-04,pengeluaran,Transportasi,logistik,53068
2025-03-05,pemasukan,Penjualan Bakso,penjualan,11000
2025-03-05,pemasukan,Penjualan Soto Ayam,penjualan,108000
2025-03-05,pemasukan,Penjualan Ayam Bakar,penjualan,150000
2025-03-05,pemasukan,Penjualan Soto Ayam,penjualan,84000
2025-03-05,pemasukan,Penjualan Jus Alpukat,penjualan,91000
2025-03-05,pemasukan,Penjualan Jus Alpukat,penjualan,130000
2025-03-05,pemasukan,Penjualan Nasi Goreng,penjualan,72000
2025-03-05,pemasukan,Penjualan Jus Alpukat,penjualan,91000
2025-03-05,pemasukan,Penjualan Nasi Goreng,penjualan,96000
2025-03-05,pemasukan,Penjualan Mie Ayam,penjualan,80000
2025-03-05,pemasukan,Penjualan Bakso,penjualan,22000
2025-03-05,pemasukan,Penjualan Jus Alpukat,penjualan,52000
2025-03-05,pemasukan,Penjualan Soto Ayam,penjualan,72000
2025-03-05,pemasukan,Penjualan Jus Alpukat,penjualan,91000
2025-03-05,pemasukan,Penjualan Jus Alpukat,penjualan,130000
2025-03-05,pemasukan,Penjualan Bakso,penjualan,77000
2025-03-05,pemasukan,Penjualan Soto Ayam,penjualan,60000
2025-03-05,pemasukan,Penjualan Nasi Goreng,penjualan,108000
2025-03-05,pemasukan,Penjualan Jus Alpukat,penjualan,91000
2025-03-05,pemasukan,Penjualan Nasi Goreng,penjualan,36000
2025-03-05,pemasukan,Penjualan Pecel Lele,penjualan,39000
2025-03-05,pemasukan,Penjualan Ayam Bakar,penjualan,75000
2025-03-05,pengeluaran,Beli Bahan Baku,bahan baku,423643
2025-03-05,pengeluaran,Pembelian Gas,bahan bakar,890435
2025-03-05,pengeluaran,Perawatan Peralatan,perawatan,823557
2025-03-06,pemasukan,Penjualan Ayam Bakar,penjualan,150000
2025-03-06,pemasukan,Penjualan Nasi Uduk,penjualan,100000
2025-03-06,pemasukan,Penjualan Bakso,penjualan,55000
2025-03-06,pemasukan,Penjualan Mie Ayam,penjualan,30000
2025-03-06,pemasukan,Penjualan Pecel Lele,penjualan,117000
2025-03-06,pemasukan,Penjualan Pecel Lele,penjualan,13000
2025-03-06,pemasukan,Penjualan Ayam Bakar,penjualan,45000
2025-03-06,pemasukan,Penjualan Ayam Bakar,penjualan,135000
2025-03-06,pemasukan,Penjualan Nasi Uduk,penjualan,20000
2025-03-06,pemasukan,Penjualan Bakso,penjualan,66000
2025-03-06,pemasukan,Penjualan Pecel Lele,penjualan,78000
2025-03-06,pemasukan,Penjualan Ayam Bakar,penjualan,30000
2025-03-06,pemasukan,Penjualan Kopi Hitam,penjualan,42000
2025-03-06,pemasukan,Penjualan Bakso,penjualan,110000
2025-03-06,pemasukan,Penjualan Jus Alpukat,penjualan,26000
2025-03-06,pemasukan,Penjualan Ayam Bakar,penjualan,15000
2025-03-06,pemasukan,Penjualan Es Teh,penjualan,15000
2025-03-06,pemasukan,Penjualan Soto Ayam,penjualan,96000
2025-03-06,pemasukan,Penjualan Mie Ayam,penjualan,50000
2025-03-06,pemasukan,Penjualan Ayam Bakar,penjualan,15000
2025-03-06,pemasukan,Penjualan Soto Ayam,penjualan,24000
2025-03-06,pemasukan,Penjualan Mie Ayam,penjualan,50000
2025-03-06,pemasukan,Penjualan Nasi Uduk,penjualan,80000
2025-03-06,pemasukan,Penjualan Kopi Hitam,penjualan,42000
2025-03-06,pemasukan,Penjualan Ayam Bakar,penjualan,60000
2025-03-06,pemasukan,Penjualan Pecel Lele,penjualan,39000
2025-03-06,pengeluaran,Beli Bahan Baku,bahan baku,542845
2025-03-06,pengeluaran,Pembelian Gas,bahan bakar,861901
2025-03-07,pemasukan,Penjualan Mie Ayam,penjualan,30000
2025-03-07,pemasukan,Penjualan Pecel Lele,penjualan,91000
2025-03-07,pemasukan,Penjualan Mie Ayam,penjualan,70000
2025-03-07,pemasukan,Penjualan Soto Ayam,penjualan,72000
2025-03-07,pemasukan,Penjualan Es Teh,penjualan,15000
2025-03-07,pemasukan,Penjualan Nasi Goreng,penjualan,60000
2025-03-07,pemasukan,Penjualan Kopi Hitam,penjualan,63000
2025-03-07,pemasukan,Penjualan Ayam Bakar,penjualan,30000
2025-03-07,pemasukan,Penjualan Nasi Goreng,penjualan,12000
2025-03-07,pemasukan,Penjualan Nasi Uduk,penjualan,10000
2025-03-07,pemasukan,Penjualan Soto Ayam,penjualan,72000
2025-03-07,pemasukan,Penjualan Nasi Uduk,penjualan,60000
2025-03-07,pemasukan,Penjualan Ayam Bakar,penjualan,15000
2025-03-07,pemasukan,Penjualan Es Teh,penjualan,50000
2025-03-07,pemasukan,Penjualan Mie Ayam,penjualan,10000
2025-03-07,pemasukan,Penjualan Es Teh,penjualan,40000
2025-03-07,pemasukan,Penjualan Soto Ayam,penjualan,24000
2025-03-07,pemasukan,Penjualan Bakso,penjualan,11000
2025-03-07,pemasukan,Penjualan Jus Alpukat,penjualan,104000
2025-03-07,pemasukan,Penjualan Jus Alpukat,penjualan,130000
2025-03-07,pemasukan,Penjualan Nasi Uduk,penjualan,100000
2025-03-07,pemasukan,Penjualan Es Teh,penjualan,20000
2025-03-07,pemasukan,Penjualan Soto Ayam,penjualan,24000
2025-03-07,pemasukan,Penjualan Jus Alpukat,penjualan,65000
2025-03-07,pemasukan,Penjualan Soto Ayam,penjualan,36000
2025-03-07,pengeluaran,Beli Bahan Baku,bahan baku,503584
2025-03-08,pemasukan,Penjualan Es Teh,penjualan,45000
2025-03-08,pemasukan,Penjualan Kopi Hitam,penjualan,28000
2025-03-08,pemasukan,Penjualan Jus Alpukat,penjualan,104000
2025-03-08,pemasukan,Penjualan Pecel Lele,penjualan,65000
2025-03-08,pemasukan,Penjualan Kopi Hitam,penjualan,21000
2025-03-08,pemasukan,Penjualan Kopi Hitam,penjualan,21000
2025-03-08,pemasukan,Penjualan Nasi Goreng,penjualan,108000
2025-03-08,pemasukan,Penjualan Jus Alpukat,penjualan,104000
2025-03-08,pemasukan,Penjualan Mie Ayam,penjualan,40000
2025-03-08,pemasukan,Penjualan Mie Ayam,penjualan,100000
2025-03-08,pemasukan,Penjualan Jus Alpukat,penjualan,78000
2025-03-08,pemasukan,Penjualan Es Teh,penjualan,20000
2025-03-08,pemasukan,Penjualan Soto Ayam,penjualan,24000
2025-03-08,pemasukan,Penjualan Nasi Uduk,penjualan,10000
2025-03-08,pemasukan,Penjualan Es Teh,penjualan,30000
2025-03-08,pemasukan,Penjualan Pecel Lele,penjualan,65000
2025-03-08,pemasukan,Penjualan Nasi Goreng,penjualan,120000
2025-03-08,pemasukan,Penjualan Bakso,penjualan,110000
2025-03-08,pemasukan,Penjualan Ayam Bakar,penjualan,120000
2025-03-08,pemasukan,Penjualan Kopi Hitam,penjualan,7000
2025-03-08,pemasukan,Penjualan Mie Ayam,penjualan,50000
2025-03-08,pemasukan,Penjualan Mie Ayam,penjualan,20000
2025-03-08,pemasukan,Penjualan Pecel Lele,penjualan,130000
2025-03-08,pemasukan,Penjualan Es Teh,penjualan,5000
2025-03-08,pemasukan,Penjualan Jus Alpukat,penjualan,65000
2025-03-08,pemasukan,Penjualan Ayam Bakar,penjualan,105000
2025-03-08,pengeluaran,Beli Bahan Baku,bahan baku,686513
2025-03-09,pemasukan,Penjualan Kopi Hitam,penjualan,42000
2025-03-09,pemasukan,Penjualan Nasi Goreng,penjualan,24000
2025-03-09,pemasukan,Penjualan Nasi Goreng,penjualan,12000
2025-03-09,pemasukan,Penjualan Ayam Bakar,penjualan,15000
2025-03-09,pemasukan,Penjualan Pecel Lele,penjualan,104000
2025-03-09,pemasukan,Penjualan Kopi Hitam,penjualan,56000
2025-03-09,pemasukan,Penjualan Jus Alpukat,penjualan,39000
2025-03-09,pemasukan,Penjualan Nasi Goreng,penjualan,72000
2025-03-09,pemasukan,Penjualan Nasi Goreng,penjualan,48000
2025-03-09,pemasukan,Penjualan Soto Ayam,penjualan,24000
2025-03-09,pemasukan,Penjualan Kopi Hitam,penjualan,14000
2025-03-09,pemasukan,Penjualan Kopi Hitam,penjualan,21000
2025-03-09,pemasukan,Penjualan Soto Ayam,penjualan,120000
2025-03-09,pemasukan,Penjualan Jus Alpukat,penjualan,104000
2025-03-09,pemasukan,Penjualan Kopi Hitam,penjualan,35000
2025-03-09,pemasukan,Penjualan Es Teh,penjualan,50000
2025-03-09,pemasukan,Penjualan Bakso,penjualan,77000
2025-03-09,pemasukan,Penjualan Bakso,penjualan,99000
2025-03-09,pemasukan,Penjualan Es Teh,penjualan,45000
2025-03-09,pemasukan,Penjualan Jus Alpukat,penjualan,104000
2025-03-09,pemasukan,Penjualan Nasi Uduk,penjualan,100000
2025-03-09,pemasukan,Penjualan Nasi Uduk,penjualan,100000
2025-03-09,pemasukan,Penjualan Jus Alpukat,penjualan,130000
2025-03-09,pemasukan,Penjualan Kopi Hitam,penjualan,14000
2025-03-09,pemasukan,Penjualan Bakso,penjualan,44000
2025-03-09,pemasukan,Penjualan Soto Ayam,penjualan,12000
2025-03-09,pemasukan,Penjualan Nasi Goreng,penjualan,96000
2025-03-09,pemasukan,Penjualan Bakso,penjualan,55000
2025-03-09,pemasukan,Penjualan Es Teh,penjualan,20000
2025-03-09,pengeluaran,Beli Bahan Baku,bahan baku,362891
2025-03-10,pemasukan,Penjualan Mie Ayam,penjualan,20000
2025-03-10,pemasukan,Penjualan Jus Alpukat,penjualan,39000
2025-03-10,pemasukan,Penjualan Soto Ayam,penjualan,108000
2025-03-10,pemasukan,Penjualan Bakso,penjualan,44000
2025-03-10,pemasukan,Penjualan Nasi Goreng,penjualan,36000
2025-03-10,pemasukan,Penjualan Jus Alpukat,penjualan,39000
2025-03-10,pemasukan,Penjualan Es Teh,penjualan,20000
2025-03-10,pemasukan,Penjualan Es Teh,penjualan,15000
2025-03-10,pemasukan,Penjualan Mie Ayam,penjualan,30000
2025-03-10,pemasukan,Penjualan Ayam Bakar,penjualan,15000
2025-03-10,pemasukan,Penjualan Ayam Bakar,penjualan,30000
2025-03-10,pemasukan,Penjualan Nasi Uduk,penjualan,40000
2025-03-10,pemasukan,Penjualan Es Teh,penjualan,45000
2025-03-10,pemasukan,Penjualan Kopi Hitam,penjualan,70000
2025-03-10,pemasukan,Penjualan Nasi Goreng,penjualan,24000
2025-03-10,pemasukan,Penjualan Jus Alpukat,penjualan,26000
2025-03-10,pemasukan,Penjualan Ayam Bakar,penjualan,75000
2025-03-10,pemasukan,Penjualan Ayam Bakar,penjualan,75000
2025-03-10,pemasukan,Penjualan Kopi Hitam,penjualan,63000
2025-03-10,pemasukan,Penjualan Es Teh,penjualan,5000
2025-03-10,pemasukan,Penjualan Es Teh,penjualan,25000
2025-03-10,pemasukan,Penjualan Pecel Lele,penjualan,130000
2025-03-10,pemasukan,Penjualan Jus Alpukat,penjualan,104000
2025-03-10,pemasukan,Penjualan Nasi Goreng,penjualan,108000
2025-03-10,pemasukan,Penjualan Bakso,penjualan,22000
2025-03-10,pemasukan,Penjualan Mie Ayam,penjualan,100000
2025-03-10,pemasukan,Penjualan Jus Alpukat,penjualan,13000
2025-03-10,pengeluaran,Beli Bahan Baku,bahan baku,393531
2025-03-10,pengeluaran,Pembelian Gas,bahan bakar,864912
2025-03-10,pengeluaran,Gaji Karyawan,gaji,2454175
2025-03-11,pemasukan,Penjualan Pecel Lele,penjualan,117000
2025-03-11,pemasukan,Penjualan Pecel Lele,penjualan,52000
2025-03-11,pemasukan,Penjualan Kopi Hitam,penjualan,21000
2025-03-11,pemasukan,Penjualan Pecel Lele,penjualan,91000
2025-03-11,pemasukan,Penjualan Jus Alpukat,penjualan,130000
2025-03-11,pemasukan,Penjualan Pecel Lele,penjualan,78000
2025-03-11,pemasukan,Penjualan Jus Alpukat,penjualan,78000
2025-03-11,pemasukan,Penjualan Soto Ayam,penjualan,96000
2025-03-11,pemasukan,Penjualan Soto Ayam,penjualan,96000
2025-03-11,pemasukan,Penjualan Kopi Hitam,penjualan,35000
2025-03-11,pemasukan,Penjualan Nasi Uduk,penjualan,90000
2025-03-11,pemasukan,Penjualan Jus Alpukat,penjualan,52000
2025-03-11,pemasukan,Penjualan Bakso,penjualan,33000
2025-03-11,pemasukan,Penjualan Nasi Goreng,penjualan,108000
2025-03-11,pemasukan,Penjualan Soto Ayam,penjualan,120000
2025-03-11,pemasukan,Penjualan Jus Alpukat,penjualan,13000
2025-03-11,pemasukan,Penjualan Es Teh,penjualan,25000
2025-03-11,pemasukan,Penjualan Mie Ayam,penjualan,80000
2025-03-11,pemasukan,Penjualan Kopi Hitam,penjualan,21000
2025-03-11,pemasukan,Penjualan Soto Ayam,penjualan,120000
2025-03-11,pengeluaran,Beli Bahan Baku,bahan baku,497703
2025-03-11,pengeluaran,Transportasi,logistik,79363
2025-03-11,pengeluaran,Pembelian Gas,bahan bakar,860470
2025-03-12,pemasukan,Penjualan Soto Ayam,penjualan,48000
2025-03-12,pemasukan,Penjualan Pecel Lele,penjualan,91000
2025-03-12,pemasukan,Penjualan Nasi Goreng,penjualan,120000
2025-03-12,pemasukan,Penjualan Ayam Bakar,penjualan,150000
2025-03-12,pemasukan,Penjualan Pecel Lele,penjualan,65000
2025-03-12,pemasukan,Penjualan Nasi Goreng,penjualan,120000
2025-03-12,pemasukan,Penjualan Ayam Bakar,penjualan,15000
2025-03-12,pemasukan,Penjualan Ayam Bakar,penjualan,150000
2025-03-12,pemasukan,Penjualan Pecel Lele,penjualan,52000
2025-03-12,pemasukan,Penjualan Nasi Goreng,penjualan,120000
2025-03-12,pemasukan,Penjualan Pecel Lele,penjualan,13000
2025-03-12,pemasukan,Penjualan Bakso,penjualan,77000
2025-03-12,pemasukan,Penjualan Kopi Hitam,penjualan,7000
2025-03-12,pemasukan,Penjualan Jus Alpukat,penjualan,117000
2025-03-12,pemasukan,Penjualan Mie Ayam,penjualan,50000
2025-03-12,pemasukan,Penjualan Nasi Uduk,penjualan,10000
2025-03-12,pemasukan,Penjualan Mie Ayam,penjualan,50000
2025-03-12,pemasukan,Penjualan Es Teh,penjualan,50000
2025-03-12,pemasukan,Penjualan Nasi Uduk,penjualan,60000
2025-03-12,pemasukan,Penjualan Ayam Bakar,penjualan,150000
2025-03-12,pemasukan,Penjualan Soto Ayam,penjualan,120000
2025-03-12,pemasukan,Penjualan Es Teh,penjualan,20000
2025-03-12,pemasukan,Penjualan Kopi Hitam,penjualan,7000
2025-03-12,pemasukan,Penjualan Bakso,penjualan,110000
2025-03-12,pemasukan,Penjualan Pecel Lele,penjualan,65000
2025-03-12,pemasukan,Penjualan Mie Ayam,penjualan,30000
2025-03-12,pemasukan,Penjualan Pecel Lele,penjualan,13000
2025-03-12,pemasukan,Penjualan Bakso,penjualan,11000
2025-03-12,pengeluaran,Beli Bahan Baku,bahan baku,503731
2025-03-12,pengeluaran,Transportasi,logistik,70462
2025-03-12,pengeluaran,Pembelian Gas,bahan bakar,863894
2025-03-13,pemasukan,Penjualan Nasi Uduk,penjualan,70000
2025-03-13,pemasukan,Penjualan Bakso,penjualan,77000
2025-03-13,pemasukan,Penjualan Nasi Uduk,penjualan,100000
2025-03-13,pemasukan,Penjualan Kopi Hitam,penjualan,70000
2025-03-13,pemasukan,Penjualan Jus Alpukat,penjualan,104000
2025-03-13,pemasukan,Penjualan Ayam Bakar,penjualan,90000
2025-03-13,pemasukan,Penjualan Soto Ayam,penjualan,120000
2025-03-13,pemasukan,Penjualan Soto Ayam,penjualan,120000
2025-03-13,pemasukan,Penjualan Nasi Goreng,penjualan,108000
2025-03-13,pemasukan,Penjualan Soto Ayam,penjualan,108000
2025-03-13,pemasukan,Penjualan Nasi Goreng,penjualan,12000
2025-03-13,pemasukan,Penjualan Pecel Lele,penjualan,104000
2025-03-13,pemasukan,Penjualan Jus Alpukat,penjualan,26000
2025-03-13,pemasukan,Penjualan Jus Alpukat,penjualan,78000
2025-03-13,pemasukan,Penjualan Bakso,penjualan,66000
2025-03-13,pemasukan,Penjualan Jus Alpukat,penjualan,130000
2025-03-13,pemasukan,Penjualan Nasi Goreng,penjualan,12000
2025-03-13,pemasukan,Penjualan Soto Ayam,penjualan,12000
2025-03-13,pemasukan,Penjualan Es Teh,penjualan,25000
2025-03-13,pemasukan,Penjualan Kopi Hitam,penjualan,28000
2025-03-13,pengeluaran,Beli Bahan Baku,bahan baku,722615
2025-03-14,pemasukan,Penjualan Bakso,penjualan,99000
2025-03-14,pemasukan,Penjualan Mie Ayam,penjualan,100000
2025-03-14,pemasukan,Penjualan Soto Ayam,penjualan,36000
2025-03-14,pemasukan,Penjualan Ayam Bakar,penjualan,105000
2025-03-14,pemasukan,Penjualan Ayam Bakar,penjualan,90000
2025-03-14,pemasukan,Penjualan Ayam Bakar,penjualan,135000
2025-03-14,pemasukan,Penjualan Nasi Uduk,penjualan,10000
2025-03-14,pemasukan,Penjualan Bakso,penjualan,55000
2025-03-14,pemasukan,Penjualan Soto Ayam,penjualan,120000
2025-03-14,pemasukan,Penjualan Pecel Lele,penjualan,39000
2025-03-14,pemasukan,Penjualan Nasi Goreng,penjualan,60000
2025-03-14,pemasukan,Penjualan Mie Ayam,penjualan,80000
2025-03-14,pemasukan,Penjualan Nasi Uduk,penjualan,20000
2025-03-14,pemasukan,Penjualan Jus Alpukat,penjualan,78000
2025-03-14,pemasukan,Penjualan Kopi Hitam,penjualan,63000
2025-03-14,pemasukan,Penjualan Mie Ayam,penjualan,90000
2025-03-14,pemasukan,Penjualan Nasi Uduk,penjualan,50000
2025-03-14,pemasukan,Penjualan Nasi Uduk,penjualan,30000
2025-03-14,pemasukan,Penjualan Pecel Lele,penjualan,78000
2025-03-14,pemasukan,Penjualan Soto Ayam,penjualan,84000
2025-03-14,pengeluaran,Beli Bahan Baku,bahan baku,364781
2025-03-14,pengeluaran,Transportasi,logistik,75574
2025-03-15,pemasukan,Penjualan Jus Alpukat,penjualan,130000
2025-03-15,pemasukan,Penjualan Soto Ayam,penjualan,12000
2025-03-15,pemasukan,Penjualan Jus Alpukat,penjualan,117000
2025-03-15,pemasukan,Penjualan Bakso,penjualan,66000
2025-03-15,pemasukan,Penjualan Es Teh,penjualan,5000
2025-03-15,pemasukan,Penjualan Nasi Uduk,penjualan,30000
2025-03-15,pemasukan,Penjualan Kopi Hitam,penjualan,7000
2025-03-15,pemasukan,Penjualan Kopi Hitam,penjualan,49000
2025-03-15,pemasukan,Penjualan Es Teh,penjualan,30000
2025-03-15,pemasukan,Penjualan Bakso,penjualan,77000
2025-03-15,pemasukan,Penjualan Mie Ayam,penjualan,30000
2025-03-15,pemasukan,Penjualan Es Teh,penjualan,15000
2025-03-15,pemasukan,Penjualan Ayam Bakar,penjualan,120000
2025-03-15,pemasukan,Penjualan Kopi Hitam,penjualan,63000
2025-03-15,pemasukan,Penjualan Bakso,penjualan,33000
2025-03-15,pemasukan,Penjualan Nasi Goreng,penjualan,72000
2025-03-15,pemasukan,Penjualan Kopi Hitam,penjualan,21000
2025-03-15,pemasukan,Penjualan Mie Ayam,penjualan,50000
2025-03-15,pemasukan,Penjualan Kopi Hitam,penjualan,21000
2025-03-15,pemasukan,Penjualan Es Teh,penjualan,5000
2025-03-15,pemasukan,Penjualan Soto Ayam,penjualan,12000
2025-03-15,pemasukan,Penjualan Ayam Bakar,penjualan,150000
2025-03-15,pengeluaran,Beli Bahan Baku,bahan baku,458135
2025-03-16,pemasukan,Penjualan Bakso,penjualan,22000
2025-03-16,pemasukan,Penjualan Nasi Uduk,penjualan,60000
2025-03-16,pemasukan,Penjualan Nasi Uduk,penjualan,50000
2025-03-16,pemasukan,Penjualan Nasi Goreng,penjualan,12000
2025-03-16,pemasukan,Penjualan Nasi Goreng,penjualan,48000
2025-03-16,pemasukan,Penjualan Nasi Goreng,penjualan,24000
2025-03-16,pemasukan,Penjualan Soto Ayam,penjualan,72000
2025-03-16,pemasukan,Penjualan Mie Ayam,penjualan,70000
2025-03-16,pemasukan,Penjualan Ayam Bakar,penjualan,150000
2025-03-16,pemasukan,Penjualan Mie Ayam,penjualan,90000
2025-03-16,pemasukan,Penjualan Nasi Uduk,penjualan,60000
2025-03-16,pemasukan,Penjualan Nasi Goreng,penjualan,48000
2025-03-16,pemasukan,Penjualan Nasi Goreng,penjualan,120000
2025-03-16,pemasukan,Penjualan Kopi Hitam,penjualan,28000
2025-03-16,pemasukan,Penjualan Nasi Goreng,penjualan,120000
2025-03-16,pemasukan,Penjualan Jus Alpukat,penjualan,78000
2025-03-16,pemasukan,Penjualan Ayam Bakar,penjualan,105000
2025-03-16,pemasukan,Penjualan Ayam Bakar,penjualan,75000
2025-03-16,pemasukan,Penjualan Bakso,penjualan,44000
2025-03-16,pemasukan,Penjualan Es Teh,penjualan,30000
2025-03-16,pemasukan,Penjualan Mie Ayam,penjualan,10000
2025-03-16,pemasukan,Penjualan Kopi Hitam,penjualan,35000
2025-03-16,pemasukan,Penjualan Bakso,penjualan,77000
2025-03-16,pemasukan,Penjualan Jus Alpukat,penjualan,91000
2025-03-16,pemasukan,Penjualan Ayam Bakar,penjualan,105000
2025-03-16,pemasukan,Penjualan Jus Alpukat,penjualan,104000
2025-03-16,pemasukan,Penjualan Soto Ayam,penjualan,36000
2025-03-16,pemasukan,Penjualan Es Teh,penjualan,30000
2025-03-16,pengeluaran,Beli Bahan Baku,bahan baku,776678
2025-03-17,pemasukan,Penjualan Nasi Uduk,penjualan,70000
2025-03-17,pemasukan,Penjualan Mie Ayam,penjualan,80000
2025-03-17,pemasukan,Penjualan Jus Alpukat,penjualan,78000
2025-03-17,pemasukan,Penjualan Nasi Goreng,penjualan,48000
