tanggal,jenis,nama,kategori,nominal,Nama Toko
2023-04-23,pemasukan,Penjualan Nasi Ikan Balado,penjualan,130000,RM Sinar Balatas
2023-04-23,pemasukan,Penjualan Air Mineral,penjualan,30000,RM Sinar Balatas
2023-04-23,pemasukan,Penjualan Ikan Goreng,penjualan,36000,RM Sinar Balatas
2023-04-23,pemasukan,Penjualan Babat,penjualan,68000,RM Sinar Balatas
2023-04-23,pemasukan,Penjualan Es Teh,penjualan,12000,RM Sinar Balatas
2023-04-23,pemasukan,Penjualan Cumi,penjualan,136000,RM Sinar Balatas
2023-04-23,pemasukan,Penjualan Limpa/Hati,penjualan,68000,RM Sinar Balatas
2023-04-23,pemasukan,Penjualan Nasi Ayam Goreng,penjualan,91000,RM Sinar Balatas
2023-04-23,pemasukan,Penjualan Cincang,penjualan,119000,RM Sinar Balatas
2023-04-23,pemasukan,Penjualan Cumi,penjualan,170000,RM Sinar Balatas
2023-04-23,pemasukan,Penjualan Nasi Usus / Iso,penjualan,220000,RM Sinar Balatas
2023-04-23,pemasukan,Penjualan Nasi Ikan Goreng,penjualan,26000,RM Sinar Balatas
2023-04-23,pemasukan,Penjualan Ikan Gulai,penjualan,27000,RM Sinar Balatas
2023-04-23,pemasukan,Penjualan Nasi Babat,penjualan,154000,RM Sinar Balatas
2023-04-23,pemasukan,Penjualan Ayam Goreng,penjualan,45000,RM Sinar Balatas
2023-04-23,pemasukan,Penjualan Nasi Limpa / Hati,penjualan,176000,RM Sinar Balatas
2023-04-23,pemasukan,Penjualan Dendeng Lambok,penjualan,40000,RM Sinar Balatas
2023-04-23,pemasukan,Penjualan Nasi Ayam Goreng,penjualan,13000,RM Sinar Balatas
2023-04-23,pengeluaran,Beli Bahan Baku,bahan baku,659601,RM Sinar Balatas
2023-04-23,pengeluaran,Transportasi,logistik,59743,RM Sinar Balatas
2023-04-24,pemasukan,Penjualan Nasi Ayam Goreng,penjualan,91000,RM Sinar Balatas
2023-04-24,pemasukan,Penjualan Lemon/Jeruk Jumbo,penjualan,64000,RM Sinar Balatas
2023-04-24,pemasukan,Penjualan Nasi Ikan Lele,penjualan,13000,RM Sinar Balatas
2023-04-24,pemasukan,Penjualan Nasi Otak,penjualan,132000,RM Sinar Balatas
2023-04-24,pemasukan,Penjualan Nasi Otak,penjualan,154000,RM Sinar Balatas
2023-04-24,pemasukan,Penjualan Perkedel,penjualan,30000,RM Sinar Balatas
2023-04-24,pemasukan,Penjualan Nasi Ayam Goreng,penjualan,78000,RM Sinar Balatas
2023-04-24,pemasukan,Penjualan Babat,penjualan,85000,RM Sinar Balatas
2023-04-24,pemasukan,Penjualan Nasi Rendang,penjualan,150000,RM Sinar Balatas
2023-04-24,pemasukan,Penjualan Ayam Gulai,penjualan,36000,RM Sinar Balatas
2023-04-24,pemasukan,Penjualan Nasi Ayam Balado,penjualan,52000,RM Sinar Balatas
2023-04-24,pemasukan,Penjualan Nasi Ikan Gulai,penjualan,104000,RM Sinar Balatas
2023-04-24,pemasukan,Penjualan Perkedel,penjualan,24000,RM Sinar Balatas
2023-04-24,pemasukan,Penjualan Nasi Perkedel,penjualan,44000,RM Sinar Balatas
2023-04-24,pemasukan,Penjualan Usus/ISO,penjualan,34000,RM Sinar Balatas
2023-04-24,pemasukan,Penjualan Nasi Babat,penjualan,132000,RM Sinar Balatas
2023-04-24,pemasukan,Penjualan Lemon Tea,penjualan,45000,RM Sinar Balatas
2023-04-24,pemasukan,Penjualan Lemon Tea,penjualan,20000,RM Sinar Balatas
2023-04-24,pemasukan,Penjualan Air Mineral,penjualan,27000,RM Sinar Balatas
2023-04-24,pemasukan,Penjualan Nasi Ikan Gulai,penjualan,130000,RM Sinar Balatas
2023-04-24,pemasukan,Penjualan Nasi Ikan Goreng,penjualan,78000,RM Sinar Balatas
2023-04-24,pemasukan,Penjualan Ekstra Sambel,penjualan,14000,RM Sinar Balatas
2023-04-24,pemasukan,Penjualan Ayam Gulai,penjualan,63000,RM Sinar Balatas
2023-04-24,pemasukan,Penjualan Nasi Ayam Balado,penjualan,39000,RM Sinar Balatas
2023-04-24,pemasukan,Penjualan Nasi Ayam Balado,penjualan,91000,RM Sinar Balatas
2023-04-24,pemasukan,Penjualan Ayam Goreng,penjualan,54000,RM Sinar Balatas
2023-04-24,pemasukan,Penjualan Lemon/Jeruk Jumbo,penjualan,72000,RM Sinar Balatas
2023-04-24,pemasukan,Penjualan Nasi Cincang / Kambing,penjualan,176000,RM Sinar Balatas
2023-04-24,pemasukan,Penjualan Jengkol,penjualan,50000,RM Sinar Balatas
2023-04-24,pemasukan,Penjualan Nasi Otak,penjualan,88000,RM Sinar Balatas
2023-04-24,pengeluaran,Beli Bahan Baku,bahan baku,680449,RM Sinar Balatas
2023-04-24,pengeluaran,Gaji Karyawan,gaji,2409234,RM Sinar Balatas
2023-04-24,pengeluaran,Pembelian Bahan Baku Daging,bahan_baku,2627453,RM Sinar Balatas
2023-04-24,pengeluaran,Pembelian Sayuran & Bumbu,bahan_baku,1333870,RM Sinar Balatas
2023-04-25,pemasukan,Penjualan Nasi Paru,penjualan,120000,RM Sinar Balatas
2023-04-25,pemasukan,Penjualan Nasi Rendang,penjualan,45000,RM Sinar Balatas
2023-04-25,pemasukan,Penjualan Es Teh Jumbo,penjualan,35000,RM Sinar Balatas
2023-04-25,pemasukan,Penjualan Ayam Bakar,penjualan,54000,RM Sinar Balatas
2023-04-25,pemasukan,Penjualan Nasi Rendang,penjualan,135000,RM Sinar Balatas
2023-04-25,pemasukan,Penjualan Ayam Goreng,penjualan,27000,RM Sinar Balatas
2023-04-25,pemasukan,Penjualan Jeruk Hangat,penjualan,40000,RM Sinar Balatas
2023-04-25,pemasukan,Penjualan Babat,penjualan,170000,RM Sinar Balatas
2023-04-25,pemasukan,Penjualan Nasi Kepala Ikan Tongkol,penjualan,120000,RM Sinar Balatas
2023-04-25,pemasukan,Penjualan Nasi Perkedel,penjualan,33000,RM Sinar Balatas
2023-04-25,pemasukan,Penjualan Nasi Cincang / Kambing,penjualan,220000,RM Sinar Balatas
2023-04-25,pemasukan,Penjualan Lele,penjualan,54000,RM Sinar Balatas
2023-04-25,pemasukan,Penjualan Ikan Balado,penjualan,72000,RM Sinar Balatas
2023-04-25,pemasukan,Penjualan Nasi Ikan Lele,penjualan,91000,RM Sinar Balatas
2023-04-25,pemasukan,Penjualan Jeruk Hangat,penjualan,15000,RM Sinar Balatas
2023-04-25,pemasukan,Penjualan Es Teh,penjualan,15000,RM Sinar Balatas
2023-04-25,pemasukan,Penjualan Otak,penjualan,34000,RM Sinar Balatas
2023-04-25,pemasukan,Penjualan Ekstra Sayur,penjualan,1000,RM Sinar Balatas
2023-04-25,pemasukan,Penjualan Nasi Usus / Iso,penjualan,154000,RM Sinar Balatas
2023-04-25,pemasukan,Penjualan Cincang,penjualan,85000,RM Sinar Balatas
2023-04-25,pemasukan,Penjualan Babat,penjualan,102000,RM Sinar Balatas
2023-04-25,pemasukan,Penjualan Kikil/Tunjang,penjualan,119000,RM Sinar Balatas
2023-04-25,pemasukan,Penjualan Usus/ISO,penjualan,119000,RM Sinar Balatas
2023-04-25,pemasukan,Penjualan Nasi Ikan Lele,penjualan,130000,RM Sinar Balatas
2023-04-25,pemasukan,Penjualan Es Jeruk,penjualan,5000,RM Sinar Balatas
2023-04-25,pemasukan,Penjualan Ekstra Sambel,penjualan,2000,RM Sinar Balatas
2023-04-25,pemasukan,Penjualan Jeruk Hangat,penjualan,40000,RM Sinar Balatas
2023-04-25,pemasukan,Penjualan Ekstra Sambel,penjualan,18000,RM Sinar Balatas
2023-04-25,pengeluaran,Beli Bahan Baku,bahan baku,615453,RM Sinar Balatas
2023-04-26,pemasukan,Penjualan Usus/ISO,penjualan,119000,RM Sinar Balatas
2023-04-26,pemasukan,Penjualan Nasi Babat,penjualan,220000,RM Sinar Balatas
2023-04-26,pemasukan,Penjualan Cincang,penjualan,102000,RM Sinar Balatas
2023-04-26,pemasukan,Penjualan Ekstra Sayur,penjualan,1000,RM Sinar Balatas
2023-04-26,pemasukan,Penjualan Cumi,penjualan,34000,RM Sinar Balatas
2023-04-26,pemasukan,Penjualan Usus/ISO,penjualan,102000,RM Sinar Balatas
2023-04-26,pemasukan,Penjualan Ikan Gulai,penjualan,54000,RM Sinar Balatas
2023-04-26,pemasukan,Penjualan Nasi Cincang / Kambing,penjualan,110000,RM Sinar Balatas
2023-04-26,pemasukan,Penjualan Nasi Babat,penjualan,198000,RM Sinar Balatas
2023-04-26,pemasukan,Penjualan Nasi Ikan Goreng,penjualan,117000,RM Sinar Balatas
2023-04-26,pemasukan,Penjualan Paru,penjualan,54000,RM Sinar Balatas
2023-04-26,pemasukan,Penjualan Es Teh,penjualan,6000,RM Sinar Balatas
2023-04-26,pemasukan,Penjualan Limpa/Hati,penjualan,170000,RM Sinar Balatas
2023-04-26,pemasukan,Penjualan Cincang,penjualan,119000,RM Sinar Balatas
2023-04-26,pemasukan,Penjualan Ekstra Sayur,penjualan,5000,RM Sinar Balatas
2023-04-26,pemasukan,Penjualan Nasi Cumi,penjualan,110000,RM Sinar Balatas
2023-04-26,pemasukan,Penjualan Nasi Ikan Lele,penjualan,91000,RM Sinar Balatas
2023-04-26,pemasukan,Penjualan Paru,penjualan,81000,RM Sinar Balatas
2023-04-26,pemasukan,Penjualan Ayam Gulai,penjualan,36000,RM Sinar Balatas
2023-04-26,pemasukan,Penjualan Es Teh,penjualan,27000,RM Sinar Balatas
2023-04-26,pemasukan,Penjualan Es Teh Jumbo,penjualan,40000,RM Sinar Balatas
2023-04-26,pemasukan,Penjualan Ekstra Sayur,penjualan,6000,RM Sinar Balatas
2023-04-26,pemasukan,Penjualan Jengkol,penjualan,80000,RM Sinar Balatas
2023-04-26,pemasukan,Penjualan Paru,penjualan,9000,RM Sinar Balatas
2023-04-26,pengeluaran,Beli Bahan Baku,bahan baku,460937,RM Sinar Balatas
2023-04-26,pengeluaran,Transportasi,logistik,45073,RM Sinar Balatas
2023-04-26,pengeluaran,Pembelian Gas,bahan bakar,863628,RM Sinar Balatas
2023-04-27,pemasukan,Penjualan Nasi Limpa / Hati,penjualan,88000,RM Sinar Balatas
2023-04-27,pemasukan,Penjualan Lemon/Jeruk Jumbo,penjualan,56000,RM Sinar Balatas
2023-04-27,pemasukan,Penjualan Nasi Ayam Goreng,penjualan,65000,RM Sinar Balatas
2023-04-27,pemasukan,Penjualan Babat,penjualan,153000,RM Sinar Balatas
2023-04-27,pemasukan,Penjualan Nasi Otak,penjualan,88000,RM Sinar Balatas
2023-04-27,pemasukan,Penjualan Dendeng Lambok,penjualan,80000,RM Sinar Balatas
2023-04-27,pemasukan,Penjualan Ikan Goreng,penjualan,90000,RM Sinar Balatas
2023-04-27,pemasukan,Penjualan Ikan Goreng,penjualan,54000,RM Sinar Balatas
2023-04-27,pemasukan,Penjualan Ekstra Sambel,penjualan,18000,RM Sinar Balatas
2023-04-27,pemasukan,Penjualan Rendang,penjualan,80000,RM Sinar Balatas
2023-04-27,pemasukan,Penjualan Ayam Gulai,penjualan,81000,RM Sinar Balatas
2023-04-27,pemasukan,Penjualan Babat,penjualan,17000,RM Sinar Balatas
2023-04-27,pemasukan,Penjualan Nasi Perkedel,penjualan,11000,RM Sinar Balatas
2023-04-27,pemasukan,Penjualan Nasi Ayam Gulai,penjualan,130000,RM Sinar Balatas
2023-04-27,pemasukan,Penjualan Ayam Bakar,penjualan,90000,RM Sinar Balatas
2023-04-27,pemasukan,Penjualan Nasi Ikan Gulai,penjualan,91000,RM Sinar Balatas
2023-04-27,pemasukan,Penjualan Cincang,penjualan,119000,RM Sinar Balatas
2023-04-27,pemasukan,Penjualan Tahu/Tempe,penjualan,36000,RM Sinar Balatas
2023-04-27,pemasukan,Penjualan Ayam Gulai,penjualan,63000,RM Sinar Balatas
2023-04-27,pemasukan,Penjualan Es Teh,penjualan,12000,RM Sinar Balatas
2023-04-27,pemasukan,Penjualan Lele,penjualan,27000,RM Sinar Balatas
2023-04-27,pemasukan,Penjualan Nasi Cincang / Kambing,penjualan,154000,RM Sinar Balatas
2023-04-27,pemasukan,Penjualan Lele,penjualan,9000,RM Sinar Balatas
2023-04-27,pemasukan,Penjualan Tahu/Tempe,penjualan,28000,RM Sinar Balatas
2023-04-27,pemasukan,Penjualan Nasi Kikil / Tunjang,penjualan,22000,RM Sinar Balatas
2023-04-27,pemasukan,Penjualan Nasi Ayam Bakar,penjualan,104000,RM Sinar Balatas
2023-04-27,pemasukan,Penjualan Dendeng Lambok,penjualan,60000,RM Sinar Balatas
2023-04-27,pemasukan,Penjualan Telor,penjualan,42000,RM Sinar Balatas
2023-04-27,pengeluaran,Beli Bahan Baku,bahan baku,545621,RM Sinar Balatas
2023-04-28,pemasukan,Penjualan Rendang,penjualan,40000,RM Sinar Balatas
2023-04-28,pemasukan,Penjualan Nasi Ayam Balado,penjualan,91000,RM Sinar Balatas
2023-04-28,pemasukan,Penjualan Nasi Limpa / Hati,penjualan,110000,RM Sinar Balatas
2023-04-28,pemasukan,Penjualan Nasi Ayam Goreng,penjualan,65000,RM Sinar Balatas
2023-04-28,pemasukan,Penjualan Nasi Ayam Goreng,penjualan,117000,RM Sinar Balatas
2023-04-28,pemasukan,Penjualan Otak,penjualan,136000,RM Sinar Balatas
2023-04-28,pemasukan,Penjualan Nasi Ayam Gulai,penjualan,104000,RM Sinar Balatas
2023-04-28,pemasukan,Penjualan Perkedel,penjualan,60000,RM Sinar Balatas
2023-04-28,pemasukan,Penjualan Kikil/Tunjang,penjualan,136000,RM Sinar Balatas
2023-04-28,pemasukan,Penjualan Lele,penjualan,27000,RM Sinar Balatas
2023-04-28,pemasukan,Penjualan Nasi Ikan Balado,penjualan,130000,RM Sinar Balatas
2023-04-28,pemasukan,Penjualan Telor,penjualan,36000,RM Sinar Balatas
2023-04-28,pemasukan,Penjualan Kepala Ikan Tongkol,penjualan,36000,RM Sinar Balatas
2023-04-28,pemasukan,Penjualan Nasi Babat,penjualan,110000,RM Sinar Balatas
2023-04-28,pemasukan,Penjualan Perkedel,penjualan,6000,RM Sinar Balatas
2023-04-28,pemasukan,Penjualan Tahu/Tempe,penjualan,36000,RM Sinar Balatas
2023-04-28,pemasukan,Penjualan Kepala Ikan Tongkol,penjualan,45000,RM Sinar Balatas
2023-04-28,pemasukan,Penjualan Nasi Ikan Lele,penjualan,130000,RM Sinar Balatas
2023-04-28,pemasukan,Penjualan Jengkol,penjualan,80000,RM Sinar Balatas
2023-04-28,pemasukan,Penjualan Jengkol,penjualan,50000,RM Sinar Balatas
2023-04-28,pemasukan,Penjualan Lemon/Jeruk Jumbo,penjualan,56000,RM Sinar Balatas
2023-04-28,pemasukan,Penjualan Limpa/Hati,penjualan,136000,RM Sinar Balatas
2023-04-28,pengeluaran,Beli Bahan Baku,bahan baku,400885,RM Sinar Balatas
2023-04-28,pengeluaran,Pembelian Gas,bahan bakar,899241,RM Sinar Balatas
2023-04-29,pemasukan,Penjualan Nasi Ikan Gulai,penjualan,117000,RM Sinar Balatas
2023-04-29,pemasukan,Penjualan Nasi Kikil / Tunjang,penjualan,110000,RM Sinar Balatas
2023-04-29,pemasukan,Penjualan Nasi Ikan Balado,penjualan,130000,RM Sinar Balatas
2023-04-29,pemasukan,Penjualan Ikan Gulai,penjualan,27000,RM Sinar Balatas
2023-04-29,pemasukan,Penjualan Teh Hangat,penjualan,18000,RM Sinar Balatas
2023-04-29,pemasukan,Penjualan Ekstra Sayur,penjualan,2000,RM Sinar Balatas
2023-04-29,pemasukan,Penjualan Cincang,penjualan,170000,RM Sinar Balatas
2023-04-29,pemasukan,Penjualan Babat,penjualan,85000,RM Sinar Balatas
2023-04-29,pemasukan,Penjualan Nasi Kepala Ikan Tongkol,penjualan,120000,RM Sinar Balatas
2023-04-29,pemasukan,Penjualan Nasi Babat,penjualan,66000,RM Sinar Balatas
2023-04-29,pemasukan,Penjualan Limpa/Hati,penjualan,102000,RM Sinar Balatas
2023-04-29,pemasukan,Penjualan Nasi Cincang / Kambing,penjualan,220000,RM Sinar Balatas
2023-04-29,pemasukan,Penjualan Ayam Bakar,penjualan,81000,RM Sinar Balatas
2023-04-29,pemasukan,Penjualan Es Jeruk,penjualan,35000,RM Sinar Balatas
2023-04-29,pemasukan,Penjualan Cincang,penjualan,102000,RM Sinar Balatas
2023-04-29,pemasukan,Penjualan Es Teh,penjualan,24000,RM Sinar Balatas
2023-04-29,pemasukan,Penjualan Ayam Gulai,penjualan,36000,RM Sinar Balatas
2023-04-29,pemasukan,Penjualan Es Jeruk,penjualan,40000,RM Sinar Balatas
2023-04-29,pemasukan,Penjualan Jengkol,penjualan,80000,RM Sinar Balatas
2023-04-29,pemasukan,Penjualan Nasi Ikan Goreng,penjualan,13000,RM Sinar Balatas
2023-04-29,pemasukan,Penjualan Nasi Babat,penjualan,176000,RM Sinar Balatas
2023-04-29,pemasukan,Penjualan Limpa/Hati,penjualan,85000,RM Sinar Balatas
2023-04-29,pemasukan,Penjualan Nasi Telor,penjualan,44000,RM Sinar Balatas
2023-04-29,pemasukan,Penjualan Nasi Paru,penjualan,135000,RM Sinar Balatas
2023-04-29,pemasukan,Penjualan Es Teh,penjualan,24000,RM Sinar Balatas
2023-04-29,pemasukan,Penjualan Nasi Ikan Lele,penjualan,26000,RM Sinar Balatas
2023-04-29,pemasukan,Penjualan Nasi Ayam Gulai,penjualan,65000,RM Sinar Balatas
2023-04-29,pemasukan,Penjualan Nasi Perkedel,penjualan,22000,RM Sinar Balatas
2023-04-29,pemasukan,Penjualan Tahu/Tempe,penjualan,8000,RM Sinar Balatas
2023-04-29,pemasukan,Penjualan Perkedel,penjualan,30000,RM Sinar Balatas
2023-04-29,pengeluaran,Beli Bahan Baku,bahan baku,573153,RM Sinar Balatas
2023-04-29,pengeluaran,Transportasi,logistik,42173,RM Sinar Balatas
2023-04-30,pemasukan,Penjualan Nasi Cincang / Kambing,penjualan,154000,RM Sinar Balatas
2023-04-30,pemasukan,Penjualan Nasi Ayam Goreng,penjualan,104000,RM Sinar Balatas
2023-04-30,pemasukan,Penjualan Nasi Ayam Gulai,penjualan,78000,RM Sinar Balatas
2023-04-30,pemasukan,Penjualan Nasi Ikan Balado,penjualan,52000,RM Sinar Balatas
2023-04-30,pemasukan,Penjualan Perkedel,penjualan,54000,RM Sinar Balatas
2023-04-30,pemasukan,Penjualan Nasi Dendeng Lambok,penjualan,90000,RM Sinar Balatas
2023-04-30,pemasukan,Penjualan Babat,penjualan,34000,RM Sinar Balatas
2023-04-30,pemasukan,Penjualan Babat,penjualan,17000,RM Sinar Balatas
2023-04-30,pemasukan,Penjualan Nasi Dendeng Lambok,penjualan,120000,RM Sinar Balatas
2023-04-30,pemasukan,Penjualan Nasi Limpa / Hati,penjualan,176000,RM Sinar Balatas
2023-04-30,pemasukan,Penjualan Air Mineral,penjualan,21000,RM Sinar Balatas
2023-04-30,pemasukan,Penjualan Dendeng Lambok,penjualan,50000,RM Sinar Balatas
2023-04-30,pemasukan,Penjualan Es Teh,penjualan,21000,RM Sinar Balatas
2023-04-30,pemasukan,Penjualan Jeruk Hangat,penjualan,10000,RM Sinar Balatas
2023-04-30,pemasukan,Penjualan Ayam Balado,penjualan,63000,RM Sinar Balatas
2023-04-30,pemasukan,Penjualan Nasi Ayam Balado,penjualan,117000,RM Sinar Balatas
2023-04-30,pemasukan,Penjualan Ikan Balado,penjualan,9000,RM Sinar Balatas
2023-04-30,pemasukan,Penjualan Nasi Ikan Lele,penjualan,13000,RM Sinar Balatas
2023-04-30,pemasukan,Penjualan Nasi Ayam Gulai,penjualan,130000,RM Sinar Balatas
2023-04-30,pemasukan,Penjualan Ayam Balado,penjualan,90000,RM Sinar Balatas
2023-04-30,pemasukan,Penjualan Telor,penjualan,42000,RM Sinar Balatas
2023-04-30,pemasukan,Penjualan Air Mineral,penjualan,24000,RM Sinar Balatas
2023-04-30,pemasukan,Penjualan Ekstra Sayur,penjualan,2000,RM Sinar Balatas
2023-04-30,pemasukan,Penjualan Nasi Paru,penjualan,135000,RM Sinar Balatas
2023-04-30,pemasukan,Penjualan Nasi Perkedel,penjualan,110000,RM Sinar Balatas
2023-04-30,pemasukan,Penjualan Nasi Paru,penjualan,15000,RM Sinar Balatas
2023-04-30,pemasukan,Penjualan Kikil/Tunjang,penjualan,34000,RM Sinar Balatas
2023-04-30,pemasukan,Penjualan Nasi Ikan Balado,penjualan,13000,RM Sinar Balatas
2023-04-30,pengeluaran,Beli Bahan Baku,bahan baku,416068,RM Sinar Balatas
2023-05-01,pemasukan,Penjualan Teh Hangat,penjualan,24000,RM Sinar Balatas
2023-05-01,pemasukan,Penjualan Nasi Kepala Ikan Tongkol,penjualan,15000,RM Sinar Balatas
2023-05-01,pemasukan,Penjualan Tahu/Tempe,penjualan,12000,RM Sinar Balatas
2023-05-01,pemasukan,Penjualan Perkedel,penjualan,60000,RM Sinar Balatas
2023-05-01,pemasukan,Penjualan Rendang,penjualan,50000,RM Sinar Balatas
2023-05-01,pemasukan,Penjualan Es Teh,penjualan,6000,RM Sinar Balatas
2023-05-01,pemasukan,Penjualan Ikan Gulai,penjualan,9000,RM Sinar Balatas
2023-05-01,pemasukan,Penjualan Teh Hangat,penjualan,21000,RM Sinar Balatas
2023-05-01,pemasukan,Penjualan Es Jeruk,penjualan,10000,RM Sinar Balatas
2023-05-01,pemasukan,Penjualan Dendeng Lambok,penjualan,50000,RM Sinar Balatas
2023-05-01,pemasukan,Penjualan Kikil/Tunjang,penjualan,102000,RM Sinar Balatas
2023-05-01,pemasukan,Penjualan Lele,penjualan,18000,RM Sinar Balatas
2023-05-01,pemasukan,Penjualan Cumi,penjualan,170000,RM Sinar Balatas
2023-05-01,pemasukan,Penjualan Nasi Telor,penjualan,55000,RM Sinar Balatas
2023-05-01,pemasukan,Penjualan Lele,penjualan,27000,RM Sinar Balatas
2023-05-01,pemasukan,Penjualan Nasi Rendang,penjualan,15000,RM Sinar Balatas
2023-05-01,pemasukan,Penjualan Nasi Usus / Iso,penjualan,22000,RM Sinar Balatas
2023-05-01,pemasukan,Penjualan Nasi Ikan Lele,penjualan,52000,RM Sinar Balatas
2023-05-01,pemasukan,Penjualan Nasi Ayam Bakar,penjualan,13000,RM Sinar Balatas
2023-05-01,pemasukan,Penjualan Nasi Babat,penjualan,110000,RM Sinar Balatas
2023-05-01,pemasukan,Penjualan Es Teh,penjualan,9000,RM Sinar Balatas
2023-05-01,pemasukan,Penjualan Nasi Usus / Iso,penjualan,220000,RM Sinar Balatas
2023-05-01,pemasukan,Penjualan Ekstra Sambel,penjualan,14000,RM Sinar Balatas
2023-05-01,pemasukan,Penjualan Es Jeruk,penjualan,35000,RM Sinar Balatas
2023-05-01,pemasukan,Penjualan Nasi Ikan Lele,penjualan,130000,RM Sinar Balatas
2023-05-01,pemasukan,Penjualan Dendeng Lambok,penjualan,50000,RM Sinar Balatas
2023-05-01,pemasukan,Penjualan Nasi Kepala Ikan Tongkol,penjualan,75000,RM Sinar Balatas
2023-05-01,pemasukan,Penjualan Nasi Ayam Gulai,penjualan,65000,RM Sinar Balatas
2023-05-01,pemasukan,Penjualan Air Mineral,penjualan,12000,RM Sinar Balatas
2023-05-01,pemasukan,Penjualan Es Jeruk,penjualan,20000,RM Sinar Balatas
2023-05-01,pengeluaran,Beli Bahan Baku,bahan baku,713133,RM Sinar Balatas
2023-05-01,pengeluaran,Transportasi,logistik,78289,RM Sinar Balatas
2023-05-01,pengeluaran,Pembelian Gas,bahan bakar,865593,RM Sinar Balatas
2023-05-01,pengeluaran,Biaya Listrik,operasional,2393995,RM Sinar Balatas
2023-05-01,pengeluaran,Biaya Air,operasional,327405,RM Sinar Balatas
2023-05-01,pengeluaran,Biaya Sewa Tempat,sewa,4193314,RM Sinar Balatas
2023-05-01,pengeluaran,Gaji Karyawan,gaji,1281261,RM Sinar Balatas
2023-05-01,pengeluaran,Pembelian Bahan Baku Daging,bahan_baku,2089605,RM Sinar Balatas
2023-05-01,pengeluaran,Pembelian Sayuran & Bumbu,bahan_baku,1408516,RM Sinar Balatas
2023-05-02,pemasukan,Penjualan Otak,penjualan,34000,RM Sinar Balatas
2023-05-02,pemasukan,Penjualan Ekstra Sambel,penjualan,6000,RM Sinar Balatas
2023-05-02,pemasukan,Penjualan Nasi Telor,penjualan,11000,RM Sinar Balatas
2023-05-02,pemasukan,Penjualan Perkedel,penjualan,30000,RM Sinar Balatas
2023-05-02,pemasukan,Penjualan Nasi Paru,penjualan,60000,RM Sinar Balatas
2023-05-02,pemasukan,Penjualan Es Teh Jumbo,penjualan,10000,RM Sinar Balatas
2023-05-02,pemasukan,Penjualan Ayam Balado,penjualan,72000,RM Sinar Balatas
2023-05-02,pemasukan,Penjualan Kepala Ikan Tongkol,penjualan,18000,RM Sinar Balatas
2023-05-02,pemasukan,Penjualan Nasi Ayam Bakar,penjualan,39000,RM Sinar Balatas
2023-05-02,pemasukan,Penjualan Nasi Dendeng Lambok,penjualan,60000,RM Sinar Balatas
2023-05-02,pemasukan,Penjualan Nasi Ayam Gulai,penjualan,26000,RM Sinar Balatas
2023-05-02,pemasukan,Penjualan Ayam Balado,penjualan,9000,RM Sinar Balatas
2023-05-02,pemasukan,Penjualan Ikan Goreng,penjualan,81000,RM Sinar Balatas
2023-05-02,pemasukan,Penjualan Nasi Perkedel,penjualan,11000,RM Sinar Balatas
2023-05-02,pemasukan,Penjualan Nasi Telor,penjualan,55000,RM Sinar Balatas
2023-05-02,pemasukan,Penjualan Nasi Ayam Bakar,penjualan,104000,RM Sinar Balatas
2023-05-02,pemasukan,Penjualan Nasi Limpa / Hati,penjualan,110000,RM Sinar Balatas
2023-05-02,pemasukan,Penjualan Nasi Perkedel,penjualan,44000,RM Sinar Balatas
2023-05-02,pemasukan,Penjualan Nasi Otak,penjualan,198000,RM Sinar Balatas
2023-05-02,pemasukan,Penjualan Teh Hangat,penjualan,21000,RM Sinar Balatas
2023-05-02,pemasukan,Penjualan Otak,penjualan,51000,RM Sinar Balatas
2023-05-02,pemasukan,Penjualan Nasi Perkedel,penjualan,77000,RM Sinar Balatas
2023-05-02,pemasukan,Penjualan Nasi Ikan Balado,penjualan,26000,RM Sinar Balatas
2023-05-02,pemasukan,Penjualan Cincang,penjualan,85000,RM Sinar Balatas
2023-05-02,pemasukan,Penjualan Es Teh Jumbo,penjualan,10000,RM Sinar Balatas
2023-05-02,pemasukan,Penjualan Otak,penjualan,136000,RM Sinar Balatas
2023-05-02,pemasukan,Penjualan Ikan Gulai,penjualan,63000,RM Sinar Balatas
2023-05-02,pemasukan,Penjualan Es Jeruk,penjualan,30000,RM Sinar Balatas
2023-05-02,pengeluaran,Beli Bahan Baku,bahan baku,336347,RM Sinar Balatas
2023-05-02,pengeluaran,Transportasi,logistik,56609,RM Sinar Balatas
2023-05-03,pemasukan,Penjualan Nasi Ayam Goreng,penjualan,104000,RM Sinar Balatas
2023-05-03,pemasukan,Penjualan Lemon Tea,penjualan,10000,RM Sinar Balatas
2023-05-03,pemasukan,Penjualan Ekstra Sayur,penjualan,2000,RM Sinar Balatas
2023-05-03,pemasukan,Penjualan Cincang,penjualan,153000,RM Sinar Balatas
2023-05-03,pemasukan,Penjualan Ayam Goreng,penjualan,27000,RM Sinar Balatas
2023-05-03,pemasukan,Penjualan Lemon Tea,penjualan,25000,RM Sinar Balatas
2023-05-03,pemasukan,Penjualan Ekstra Sayur,penjualan,2000,RM Sinar Balatas
2023-05-03,pemasukan,Penjualan Nasi Cumi,penjualan,110000,RM Sinar Balatas
2023-05-03,pemasukan,Penjualan Lemon Tea,penjualan,25000,RM Sinar Balatas
2023-05-03,pemasukan,Penjualan Air Mineral,penjualan,18000,RM Sinar Balatas
