tanggal,jenis,nama,kategori,nominal
2024-07-11,pengeluaran,Pembelian Bahan Baku A,bahan baku,194412
2024-07-11,pemasukan,Pendapatan Sewa,lainnya,171544
2024-07-11,pemasukan,Penjualan Produk C,penjualan,208133
2024-07-11,pemasukan,Penjualan Layanan Teknis,penjualan,418950
2024-07-11,pengeluaran,Gaji Karyawan,operasional,144573
2024-07-11,pengeluaran,Biaya Pajak,administrasi,169589
2024-07-11,pengeluaran,Pembelian Komponen C,bahan baku,132905
2024-07-11,pengeluaran,Pembelian Bahan Baku A,bahan baku,215253
2024-07-11,pengeluaran,Biaya Administrasi,administrasi,156447
2024-07-11,pengeluaran,Pembelian Komponen C,bahan baku,292950
2024-07-11,pemasukan,Penjualan Produk B,penjualan,108800
2024-07-11,pengeluaran,Gaji Karyawan,operasional,144611
2024-07-11,pengeluaran,Pemeliharaan Gedung,pemeliharaan,279747
2024-07-11,pengeluaran,Biaya Iklan,pemasaran,145364
2024-07-11,pemasukan,Pendapatan Komisi,lainnya,118883
2024-07-12,pemasukan,Penjualan Layanan Teknis,penjualan,338624
2024-07-12,pengeluaran,Biaya Asuransi,administrasi,71271
2024-07-12,pemasukan,Pendapatan Royalti,lainnya,148625
2024-07-12,pengeluaran,Biaya Legal,administrasi,146626
2024-07-12,pemasukan,Penjualan Produk B,penjualan,439928
2024-07-12,pengeluaran,Pemeliharaan Peralatan,pemeliharaan,179840
2024-07-12,pemasukan,Pendapatan Sewa,lainnya,184027
2024-07-12,pemasukan,Pendapatan Royalti,lainnya,101985
2024-07-12,pengeluaran,Biaya Iklan,pemasaran,252877
2024-07-12,pemasukan,Penjualan Produk B,penjualan,372479
2024-07-12,pengeluaran,Pembelian Material D,bahan baku,102681
2024-07-12,pemasukan,Penjualan Produk C,penjualan,228752
2024-07-12,pemasukan,Penjualan Produk C,penjualan,171582
2024-07-12,pemasukan,Pendapatan Komisi,lainnya,185294
2024-07-12,pemasukan,Penjualan Produk B,penjualan,317800
2024-07-12,pemasukan,Penjualan Layanan Teknis,penjualan,140790
2024-07-12,pengeluaran,Biaya Internet,operasional,148167
2024-07-12,pengeluaran,Biaya Pajak,administrasi,127118
2024-07-12,pemasukan,Pendapatan Royalti,lainnya,140817
2024-07-12,pemasukan,Penjualan Produk A,penjualan,235931
2024-07-12,pengeluaran,Pembelian Bahan Baku B,bahan baku,234447
2024-07-13,pengeluaran,Biaya Notaris,administrasi,172432
2024-07-13,pengeluaran,Biaya Transportasi,operasional,117296
2024-07-13,pemasukan,Penjualan Produk A,penjualan,489972
2024-07-13,pengeluaran,Biaya Legal,administrasi,92302
2024-07-13,pengeluaran,Biaya Administrasi,administrasi,101901
2024-07-13,pemasukan,Penjualan Produk C,penjualan,372090
2024-07-13,pengeluaran,Biaya Transportasi,operasional,115914
2024-07-13,pengeluaran,Biaya Event,pemasaran,129946
2024-07-13,pengeluaran,Biaya Internet,operasional,111148
2024-07-13,pemasukan,Penjualan Produk A,penjualan,331701
2024-07-13,pemasukan,Pendapatan Royalti,lainnya,124227
2024-07-13,pengeluaran,Pembelian Bahan Baku A,bahan baku,270130
2024-07-13,pemasukan,Pendapatan Sewa,lainnya,128619
2024-07-13,pengeluaran,Biaya Listrik,operasional,128743
2024-07-13,pengeluaran,Pembelian Material D,bahan baku,193899
2024-07-13,pemasukan,Pendapatan Komisi,lainnya,187662
2024-07-13,pemasukan,Pendapatan Sewa,lainnya,107361
2024-07-13,pengeluaran,Pemeliharaan Gedung,pemeliharaan,159065
2024-07-13,pengeluaran,Biaya Internet,operasional,110036
2024-07-13,pengeluaran,Biaya Telepon,operasional,123172
2024-07-13,pemasukan,Pendapatan Sewa,lainnya,117099
2024-07-13,pengeluaran,Biaya Cetak Brosur,pemasaran,128668
2024-07-13,pemasukan,Pendapatan Komisi,lainnya,145007
2024-07-13,pengeluaran,Pemeliharaan Peralatan,pemeliharaan,268697
2024-07-13,pengeluaran,Pembelian Bahan Baku A,bahan baku,128544
2024-07-14,pemasukan,Pendapatan Royalti,lainnya,164640
2024-07-14,pengeluaran,Biaya Pajak,administrasi,151131
2024-07-14,pengeluaran,Pemeliharaan Gedung,pemeliharaan,148895
2024-07-14,pengeluaran,Pemeliharaan Kendaraan,pemeliharaan,128945
2024-07-14,pemasukan,Pendapatan Royalti,lainnya,197593
2024-07-14,pemasukan,Pendapatan Sewa,lainnya,108297
2024-07-14,pengeluaran,Pembelian Bahan Baku A,bahan baku,147889
2024-07-14,pengeluaran,Biaya Promosi,pemasaran,118274
2024-07-14,pemasukan,Pendapatan Royalti,lainnya,168361
2024-07-14,pemasukan,Pendapatan Royalti,lainnya,110230
2024-07-14,pengeluaran,Pembelian Bahan Baku A,bahan baku,270280
2024-07-14,pengeluaran,Gaji Karyawan,operasional,132142
2024-07-14,pengeluaran,Biaya Listrik,operasional,118173
2024-07-14,pengeluaran,Pemeliharaan Peralatan,pemeliharaan,249580
2024-07-14,pengeluaran,Gaji Karyawan,operasional,107324
2024-07-14,pemasukan,Penjualan Jasa Konsultasi,penjualan,283311
2024-07-14,pengeluaran,Pembelian Komponen C,bahan baku,272303
2024-07-14,pengeluaran,Biaya Cetak Brosur,pemasaran,100159
2024-07-14,pemasukan,Pendapatan Komisi,lainnya,185280
2024-07-14,pemasukan,Pendapatan Komisi,lainnya,176062
2024-07-15,pemasukan,Penjualan Jasa Konsultasi,penjualan,205361
2024-07-15,pengeluaran,Pembelian Bahan Baku B,bahan baku,228302
2024-07-15,pemasukan,Penjualan Layanan Teknis,penjualan,251016
2024-07-15,pengeluaran,Gaji Karyawan,operasional,116116
2024-07-15,pemasukan,Penjualan Produk B,penjualan,70475
2024-07-15,pemasukan,Pendapatan Sewa,lainnya,191582
2024-07-15,pemasukan,Penjualan Layanan Teknis,penjualan,497916
2024-07-15,pengeluaran,Pembelian Bahan Baku A,bahan baku,180384
2024-07-15,pengeluaran,Biaya Transportasi,operasional,113113
2024-07-15,pemasukan,Pendapatan Sewa,lainnya,123751
2024-07-15,pengeluaran,Pembelian Material D,bahan baku,245685
2024-07-15,pemasukan,Pendapatan Sewa,lainnya,133264
2024-07-15,pemasukan,Pendapatan Komisi,lainnya,178146
2024-07-15,pengeluaran,Pemeliharaan Peralatan,pemeliharaan,110083
2024-07-15,pengeluaran,Pemeliharaan Peralatan,pemeliharaan,170220
2024-07-15,pemasukan,Penjualan Jasa Konsultasi,penjualan,341000
2024-07-15,pengeluaran,Biaya Promosi,pemasaran,136704
2024-07-15,pengeluaran,Biaya Administrasi,administrasi,125967
2024-07-15,pemasukan,Penjualan Produk B,penjualan,138446
2024-07-16,pemasukan,Pendapatan Komisi,lainnya,157522
2024-07-16,pemasukan,Pendapatan Sewa,lainnya,154466
2024-07-16,pengeluaran,Biaya Event,pemasaran,245820
2024-07-16,pemasukan,Penjualan Produk B,penjualan,445717
2024-07-16,pengeluaran,Pembelian Bahan Baku B,bahan baku,221389
2024-07-16,pengeluaran,Pembelian Material D,bahan baku,142024
2024-07-16,pengeluaran,Biaya Air,operasional,126061
2024-07-16,pengeluaran,Biaya Digital Marketing,pemasaran,245663
2024-07-16,pengeluaran,Biaya Promosi,pemasaran,173465
2024-07-16,pengeluaran,Pemeliharaan Kendaraan,pemeliharaan,128366
2024-07-16,pengeluaran,Biaya Legal,administrasi,90083
2024-07-16,pemasukan,Pendapatan Royalti,lainnya,129407
2024-07-16,pengeluaran,Biaya Iklan,pemasaran,283235
2024-07-16,pemasukan,Penjualan Jasa Konsultasi,penjualan,215520
2024-07-16,pemasukan,Pendapatan Sewa,lainnya,164139
2024-07-16,pemasukan,Pendapatan Royalti,lainnya,144145
2024-07-16,pemasukan,Pendapatan Komisi,lainnya,178322
2024-07-16,pemasukan,Pendapatan Sewa,lainnya,128622
2024-07-16,pemasukan,Penjualan Jasa Konsultasi,penjualan,349228
2024-07-16,pengeluaran,Pemeliharaan Peralatan,pemeliharaan,299630
2024-07-16,pemasukan,Pendapatan Komisi,lainnya,197519
2024-07-16,pengeluaran,Biaya Pajak,administrasi,97147
2024-07-16,pemasukan,Pendapatan Sewa,lainnya,121651
2024-07-16,pemasukan,Pendapatan Komisi,lainnya,157935
2024-07-17,pemasukan,Penjualan Produk B,penjualan,169346
2024-07-17,pemasukan,Penjualan Produk B,penjualan,419856
2024-07-17,pengeluaran,Biaya Iklan,pemasaran,190714
2024-07-17,pengeluaran,Pembelian Komponen C,bahan baku,202937
2024-07-17,pengeluaran,Biaya Asuransi,administrasi,171815
2024-07-17,pengeluaran,Pemeliharaan Peralatan,pemeliharaan,147276
2024-07-17,pengeluaran,Biaya Digital Marketing,pemasaran,179890
2024-07-17,pemasukan,Pendapatan Royalti,lainnya,120386
2024-07-17,pengeluaran,Pembelian Bahan Baku B,bahan baku,221144
2024-07-17,pemasukan,Pendapatan Sewa,lainnya,134556
2024-07-17,pengeluaran,Pembelian Material D,bahan baku,186919
2024-07-17,pengeluaran,Pembelian Material D,bahan baku,159935
2024-07-17,pemasukan,Penjualan Produk A,penjualan,256412
2024-07-17,pengeluaran,Gaji Karyawan,operasional,112413
2024-07-17,pemasukan,Pendapatan Sewa,lainnya,133203
2024-07-17,pengeluaran,Biaya Promosi,pemasaran,241400
2024-07-17,pemasukan,Penjualan Layanan Teknis,penjualan,195738
2024-07-17,pengeluaran,Biaya Listrik,operasional,128508
2024-07-17,pengeluaran,Biaya Digital Marketing,pemasaran,103301
2024-07-17,pemasukan,Pendapatan Komisi,lainnya,197982
2024-07-17,pemasukan,Pendapatan Royalti,lainnya,131417
2024-07-17,pemasukan,Pendapatan Sewa,lainnya,178013
2024-07-18,pengeluaran,Pemeliharaan Gedung,pemeliharaan,153670
2024-07-18,pemasukan,Pendapatan Royalti,lainnya,179993
2024-07-18,pengeluaran,Biaya Administrasi,administrasi,130228
2024-07-18,pengeluaran,Biaya Digital Marketing,pemasaran,243188
2024-07-18,pengeluaran,Biaya Telepon,operasional,147695
2024-07-18,pengeluaran,Biaya Air,operasional,115142
2024-07-18,pemasukan,Pendapatan Royalti,lainnya,190130
2024-07-18,pengeluaran,Pembelian Material D,bahan baku,199010
2024-07-18,pemasukan,Penjualan Produk A,penjualan,397995
2024-07-18,pengeluaran,Pemeliharaan Peralatan,pemeliharaan,198170
2024-07-18,pemasukan,Penjualan Produk C,penjualan,485259
2024-07-18,pengeluaran,Pembelian Komponen C,bahan baku,205825
2024-07-18,pengeluaran,Biaya Transportasi,operasional,140629
2024-07-18,pengeluaran,Biaya Transportasi,operasional,106111
2024-07-18,pemasukan,Penjualan Produk A,penjualan,461930
2024-07-18,pemasukan,Pendapatan Royalti,lainnya,152554
2024-07-19,pemasukan,Pendapatan Royalti,lainnya,166912
2024-07-19,pemasukan,Penjualan Jasa Konsultasi,penjualan,243132
2024-07-19,pemasukan,Pendapatan Royalti,lainnya,117946
2024-07-19,pemasukan,Pendapatan Sewa,lainnya,139215
2024-07-19,pengeluaran,Pembelian Komponen C,bahan baku,110207
2024-07-19,pemasukan,Penjualan Layanan Teknis,penjualan,286227
2024-07-19,pemasukan,Penjualan Produk C,penjualan,236916
2024-07-19,pemasukan,Penjualan Produk A,penjualan,178245
2024-07-19,pemasukan,Pendapatan Komisi,lainnya,195703
2024-07-19,pemasukan,Penjualan Produk B,penjualan,319951
2024-07-19,pengeluaran,Biaya Administrasi,administrasi,143494
2024-07-19,pemasukan,Pendapatan Royalti,lainnya,106290
2024-07-19,pengeluaran,Biaya Event,pemasaran,160613
2024-07-20,pengeluaran,Pembelian Bahan Baku A,bahan baku,219589
2024-07-20,pengeluaran,Pemeliharaan Kendaraan,pemeliharaan,209711
2024-07-20,pemasukan,Pendapatan Royalti,lainnya,172307
2024-07-20,pengeluaran,Pemeliharaan Gedung,pemeliharaan,298104
2024-07-20,pemasukan,Penjualan Produk C,penjualan,496916
2024-07-20,pengeluaran,Pembelian Material D,bahan baku,192677
2024-07-20,pengeluaran,Pembelian Komponen C,bahan baku,246735
2024-07-20,pengeluaran,Biaya Legal,administrasi,134405
2024-07-20,pengeluaran,Pembelian Material D,bahan baku,118728
2024-07-20,pengeluaran,Pemeliharaan Gedung,pemeliharaan,205878
2024-07-20,pemasukan,Pendapatan Komisi,lainnya,173766
2024-07-20,pengeluaran,Pemeliharaan Mesin,pemeliharaan,217757
2024-07-20,pemasukan,Penjualan Produk B,penjualan,62835
2024-07-20,pemasukan,Penjualan Layanan Teknis,penjualan,79332
2024-07-20,pemasukan,Pendapatan Komisi,lainnya,163048
2024-07-20,pengeluaran,Pembelian Komponen C,bahan baku,223954
2024-07-20,pengeluaran,Pemeliharaan Kendaraan,pemeliharaan,136850
2024-07-20,pemasukan,Penjualan Produk B,penjualan,275385
2024-07-20,pengeluaran,Pembelian Material D,bahan baku,182383
2024-07-20,pemasukan,Penjualan Jasa Konsultasi,penjualan,362778
2024-07-21,pemasukan,Pendapatan Komisi,lainnya,193290
2024-07-21,pengeluaran,Pemeliharaan Gedung,pemeliharaan,256678
2024-07-21,pengeluaran,Biaya Event,pemasaran,287598
2024-07-21,pengeluaran,Pemeliharaan Peralatan,pemeliharaan,160580
2024-07-21,pemasukan,Penjualan Jasa Konsultasi,penjualan,65722
2024-07-21,pemasukan,Pendapatan Komisi,lainnya,142860
2024-07-21,pemasukan,Pendapatan Royalti,lainnya,154048
2024-07-21,pemasukan,Pendapatan Komisi,lainnya,144552
2024-07-21,pemasukan,Pendapatan Royalti,lainnya,146190
2024-07-21,pemasukan,Pendapatan Royalti,lainnya,195391
2024-07-21,pengeluaran,Gaji Karyawan,operasional,114852
2024-07-21,pengeluaran,Gaji Karyawan,operasional,139230
2024-07-21,pemasukan,Penjualan Produk B,penjualan,362477
2024-07-21,pemasukan,Penjualan Produk C,penjualan,312770
2024-07-21,pengeluaran,Biaya Iklan,pemasaran,271858
2024-07-21,pemasukan,Penjualan Produk A,penjualan,425936
2024-07-21,pemasukan,Penjualan Produk B,penjualan,120221
2024-07-21,pengeluaran,Pembelian Bahan Baku A,bahan baku,122963
2024-07-22,pemasukan,Penjualan Produk A,penjualan,361885
2024-07-22,pemasukan,Pendapatan Komisi,lainnya,192217
2024-07-22,pemasukan,Penjualan Jasa Konsultasi,penjualan,244152
2024-07-22,pengeluaran,Pembelian Komponen C,bahan baku,144612
2024-07-22,pemasukan,Penjualan Jasa Konsultasi,penjualan,344980
2024-07-22,pemasukan,Pendapatan Royalti,lainnya,125571
2024-07-22,pemasukan,Penjualan Produk C,penjualan,318898
2024-07-22,pengeluaran,Biaya Listrik,operasional,130050
2024-07-22,pengeluaran,Pemeliharaan Gedung,pemeliharaan,169145
2024-07-22,pengeluaran,Pemeliharaan Peralatan,pemeliharaan,196425
2024-07-22,pemasukan,Penjualan Produk C,penjualan,192155
2024-07-22,pengeluaran,Biaya Asuransi,administrasi,70790
2024-07-23,pengeluaran,Pembelian Bahan Baku B,bahan baku,152096
2024-07-23,pemasukan,Pendapatan Royalti,lainnya,143957
2024-07-23,pengeluaran,Biaya Administrasi,administrasi,154342
2024-07-23,pemasukan,Pendapatan Komisi,lainnya,139699
2024-07-23,pemasukan,Penjualan Produk B,penjualan,155744
2024-07-23,pemasukan,Pendapatan Sewa,lainnya,186841
2024-07-23,pemasukan,Penjualan Layanan Teknis,penjualan,405591
2024-07-23,pemasukan,Pendapatan Komisi,lainnya,103724
2024-07-23,pemasukan,Penjualan Layanan Teknis,penjualan,258348
2024-07-23,pemasukan,Pendapatan Komisi,lainnya,140562
2024-07-23,pemasukan,Pendapatan Royalti,lainnya,138099
2024-07-23,pemasukan,Penjualan Produk A,penjualan,237476
2024-07-23,pemasukan,Penjualan Produk A,penjualan,103632
2024-07-23,pengeluaran,Pemeliharaan Gedung,pemeliharaan,260415
2024-07-23,pemasukan,Pendapatan Royalti,lainnya,122253
2024-07-24,pengeluaran,Pembelian Bahan Baku A,bahan baku,293851
2024-07-24,pengeluaran,Biaya Promosi,pemasaran,264505
2024-07-24,pemasukan,Penjualan Produk A,penjualan,354057
2024-07-24,pengeluaran,Gaji Karyawan,operasional,140214
2024-07-24,pemasukan,Pendapatan Komisi,lainnya,152562
2024-07-24,pemasukan,Penjualan Layanan Teknis,penjualan,359949
2024-07-24,pengeluaran,Biaya Promosi,pemasaran,169834
2024-07-24,pemasukan,Pendapatan Royalti,lainnya,117196
2024-07-24,pemasukan,Penjualan Produk B,penjualan,77016
2024-07-24,pengeluaran,Biaya Notaris,administrasi,108468
2024-07-24,pengeluaran,Pemeliharaan Mesin,pemeliharaan,100486
2024-07-24,pemasukan,Penjualan Layanan Teknis,penjualan,193529
2024-07-24,pengeluaran,Biaya Iklan,pemasaran,272504
2024-07-24,pengeluaran,Biaya Legal,administrasi,177155
2024-07-24,pengeluaran,Biaya Notaris,administrasi,185889
2024-07-24,pemasukan,Penjualan Produk A,penjualan,198121
2024-07-24,pengeluaran,Pemeliharaan Gedung,pemeliharaan,106977
2024-07-24,pemasukan,Penjualan Produk C,penjualan,389618
2024-07-24,pemasukan,Pendapatan Royalti,lainnya,174675
2024-07-24,pengeluaran,Gaji Karyawan,operasional,147119
2024-07-24,pengeluaran,Pembelian Komponen C,bahan baku,266653
2024-07-24,pemasukan,Penjualan Produk B,penjualan,361298
2024-07-24,pengeluaran,Biaya Legal,administrasi,112858
2024-07-24,pengeluaran,Pemeliharaan Kendaraan,pemeliharaan,198215
2024-07-24,pengeluaran,Biaya Administrasi,administrasi,57676
2024-07-24,pengeluaran,Pembelian Komponen C,bahan baku,297214
2024-07-24,pengeluaran,Biaya Cetak Brosur,pemasaran,140444
2024-07-24,pengeluaran,Pemeliharaan Mesin,pemeliharaan,114249
2024-07-24,pengeluaran,Biaya Event,pemasaran,219079
2024-07-24,pengeluaran,Biaya Digital Marketing,pemasaran,113697
2024-07-24,pengeluaran,Pembelian Bahan Baku B,bahan baku,280823
2024-07-24,pengeluaran,Pembelian Komponen C,bahan baku,126854
2024-07-24,pengeluaran,Pembelian Bahan Baku B,bahan baku,257444
2024-07-24,pengeluaran,Pembelian Bahan Baku A,bahan baku,248290
2024-07-24,pemasukan,Pendapatan Komisi,lainnya,124154
2024-07-25,pemasukan,Penjualan Produk A,penjualan,249035
2024-07-25,pemasukan,Penjualan Layanan Teknis,penjualan,312797
2024-07-25,pengeluaran,Biaya Legal,administrasi,178007
2024-07-25,pengeluaran,Biaya Transportasi,operasional,101399
2024-07-25,pengeluaran,Gaji Karyawan,operasional,134368
2024-07-25,pemasukan,Pendapatan Sewa,lainnya,127430
2024-07-25,pemasukan,Pendapatan Komisi,lainnya,108661
2024-07-25,pengeluaran,Pembelian Bahan Baku B,bahan baku,117782
2024-07-25,pengeluaran,Biaya Event,pemasaran,294004
2024-07-25,pemasukan,Penjualan Jasa Konsultasi,penjualan,357208
2024-07-25,pengeluaran,Biaya Promosi,pemasaran,184827
2024-07-25,pengeluaran,Biaya Iklan,pemasaran,188405
2024-07-25,pengeluaran,Biaya Administrasi,administrasi,198607
2024-07-25,pemasukan,Penjualan Layanan Teknis,penjualan,181152
2024-07-25,pemasukan,Pendapatan Komisi,lainnya,100792
2024-07-25,pemasukan,Penjualan Produk C,penjualan,210138
2024-07-25,pengeluaran,Biaya Iklan,pemasaran,182695
2024-07-25,pemasukan,Pendapatan Royalti,lainnya,103102
2024-07-25,pemasukan,Pendapatan Royalti,lainnya,103801
2024-07-25,pemasukan,Pendapatan Komisi,lainnya,148952
2024-07-25,pengeluaran,Pemeliharaan Gedung,pemeliharaan,160022
2024-07-25,pengeluaran,Pembelian Bahan Baku A,bahan baku,281125
2024-07-25,pengeluaran,Pemeliharaan Kendaraan,pemeliharaan,235481
2024-07-26,pemasukan,Penjualan Jasa Konsultasi,penjualan,311540
2024-07-26,pengeluaran,Biaya Internet,operasional,137749
2024-07-26,pengeluaran,Biaya Cetak Brosur,pemasaran,267194
2024-07-26,pengeluaran,Pemeliharaan Kendaraan,pemeliharaan,190847
2024-07-26,pemasukan,Penjualan Produk B,penjualan,307684
2024-07-26,pemasukan,Penjualan Produk B,penjualan,324154
2024-07-26,pengeluaran,Biaya Administrasi,administrasi,187046
2024-07-26,pengeluaran,Biaya Internet,operasional,115422
2024-07-26,pemasukan,Penjualan Produk A,penjualan,266140
2024-07-26,pemasukan,Pendapatan Sewa,lainnya,124939
2024-07-26,pengeluaran,Biaya Transportasi,operasional,123926
2024-07-26,pemasukan,Pendapatan Royalti,lainnya,133592
2024-07-26,pemasukan,Pendapatan Royalti,lainnya,188676
2024-07-27,pengeluaran,Pembelian Bahan Baku A,bahan baku,142823
2024-07-27,pemasukan,Pendapatan Royalti,lainnya,175093
2024-07-27,pemasukan,Pendapatan Komisi,lainnya,121762
2024-07-27,pengeluaran,Pembelian Material D,bahan baku,118009
2024-07-27,pemasukan,Penjualan Produk C,penjualan,97695
2024-07-27,pengeluaran,Biaya Air,operasional,102855
2024-07-27,pengeluaran,Biaya Legal,administrasi,69498
2024-07-27,pemasukan,Penjualan Produk A,penjualan,409829
2024-07-27,pengeluaran,Biaya Notaris,administrasi,90982
2024-07-27,pengeluaran,Biaya Administrasi,administrasi,83123
2024-07-27,pengeluaran,Biaya Telepon,operasional,112016
2024-07-27,pemasukan,Pendapatan Sewa,lainnya,160817
2024-07-27,pemasukan,Pendapatan Komisi,lainnya,146519
2024-07-27,pengeluaran,Biaya Event,pemasaran,161201
2024-07-27,pengeluaran,Pembelian Komponen C,bahan baku,113883
2024-07-27,pengeluaran,Biaya Notaris,administrasi,82193
2024-07-27,pengeluaran,Pembelian Komponen C,bahan baku,275261
2024-07-27,pemasukan,Pendapatan Sewa,lainnya,167105
2024-07-27,pemasukan,Penjualan Layanan Teknis,penjualan,88591
2024-07-27,pengeluaran,Biaya Listrik,operasional,134685
2024-07-27,pengeluaran,Biaya Transportasi,operasional,137778
2024-07-27,pengeluaran,Biaya Internet,operasional,129625
2024-07-27,pemasukan,Pendapatan Komisi,lainnya,171510
2024-07-27,pemasukan,Pendapatan Sewa,lainnya,184908
2024-07-27,pemasukan,Pendapatan Komisi,lainnya,167406
2024-07-27,pengeluaran,Biaya Air,operasional,122464
2024-07-27,pemasukan,Penjualan Produk A,penjualan,495860
2024-07-28,pengeluaran,Pemeliharaan Peralatan,pemeliharaan,278240
2024-07-28,pengeluaran,Biaya Pajak,administrasi,191583
2024-07-28,pengeluaran,Pembelian Bahan Baku A,bahan baku,177890
2024-07-28,pengeluaran,Biaya Legal,administrasi,125021
2024-07-28,pemasukan,Penjualan Produk C,penjualan,123612
2024-07-28,pemasukan,Penjualan Layanan Teknis,penjualan,380383
2024-07-28,pengeluaran,Biaya Digital Marketing,pemasaran,163729
2024-07-28,pemasukan,Pendapatan Royalti,lainnya,183582
2024-07-28,pemasukan,Pendapatan Sewa,lainnya,166536
2024-07-28,pengeluaran,Biaya Event,pemasaran,148819
2024-07-28,pengeluaran,Biaya Digital Marketing,pemasaran,146738
2024-07-28,pengeluaran,Pemeliharaan Kendaraan,pemeliharaan,250346
2024-07-28,pemasukan,Pendapatan Sewa,lainnya,191937
2024-07-28,pemasukan,Penjualan Produk A,penjualan,283701
2024-07-28,pemasukan,Pendapatan Royalti,lainnya,159064
2024-07-29,pemasukan,Pendapatan Sewa,lainnya,144722
2024-07-29,pengeluaran,Biaya Legal,administrasi,138303
2024-07-29,pemasukan,Penjualan Produk A,penjualan,118349
2024-07-29,pengeluaran,Pemeliharaan Gedung,pemeliharaan,140527
2024-07-29,pemasukan,Pendapatan Sewa,lainnya,157808
2024-07-29,pengeluaran,Pemeliharaan Gedung,pemeliharaan,162462
2024-07-29,pengeluaran,Biaya Air,operasional,123887
2024-07-29,pengeluaran,Biaya Air,operasional,135152
2024-07-29,pengeluaran,Biaya Promosi,pemasaran,274167
2024-07-29,pengeluaran,Pembelian Bahan Baku B,bahan baku,117420
2024-07-29,pengeluaran,Pemeliharaan Mesin,pemeliharaan,271134
2024-07-29,pengeluaran,Biaya Iklan,pemasaran,229455
2024-07-29,pengeluaran,Pemeliharaan Kendaraan,pemeliharaan,248984
2024-07-29,pemasukan,Penjualan Produk B,penjualan,231670
2024-07-29,pemasukan,Penjualan Produk C,penjualan,156434
2024-07-29,pemasukan,Pendapatan Sewa,lainnya,121590
2024-07-29,pengeluaran,Gaji Karyawan,operasional,110604
2024-07-29,pemasukan,Pendapatan Royalti,lainnya,196102
2024-07-29,pengeluaran,Pembelian Komponen C,bahan baku,105449
2024-07-29,pemasukan,Pendapatan Komisi,lainnya,111245
2024-07-29,pengeluaran,Biaya Administrasi,administrasi,184607
2024-07-29,pengeluaran,Pemeliharaan Gedung,pemeliharaan,186901
2024-07-29,pemasukan,Penjualan Jasa Konsultasi,penjualan,380184
2024-07-29,pengeluaran,Biaya Iklan,pemasaran,111504
2024-07-29,pengeluaran,Biaya Digital Marketing,pemasaran,104991
2024-07-30,pengeluaran,Pembelian Bahan Baku A,bahan baku,277044
2024-07-30,pemasukan,Penjualan Produk C,penjualan,352224
2024-07-30,pemasukan,Penjualan Produk B,penjualan,62197
2024-07-30,pengeluaran,Biaya Asuransi,administrasi,82221
2024-07-30,pengeluaran,Biaya Notaris,administrasi,98308
2024-07-30,pemasukan,Penjualan Produk C,penjualan,87423
2024-07-30,pengeluaran,Pembelian Bahan Baku A,bahan baku,283481
2024-07-30,pemasukan,Pendapatan Komisi,lainnya,166844
2024-07-30,pengeluaran,Pembelian Komponen C,bahan baku,186287
2024-07-30,pemasukan,Pendapatan Komisi,lainnya,158024
2024-07-30,pemasukan,Pendapatan Komisi,lainnya,135588
2024-07-30,pengeluaran,Pembelian Material D,bahan baku,228027
2024-07-30,pengeluaran,Pembelian Material D,bahan baku,113515
2024-07-30,pemasukan,Pendapatan Komisi,lainnya,125011
2024-07-30,pemasukan,Pendapatan Sewa,lainnya,142973
2024-07-30,pemasukan,Pendapatan Komisi,lainnya,133135
2024-07-30,pengeluaran,Pemeliharaan Kendaraan,pemeliharaan,228050
2024-07-30,pemasukan,Pendapatan Sewa,lainnya,106569
2024-07-30,pemasukan,Penjualan Produk A,penjualan,180902
2024-07-30,pengeluaran,Pembelian Bahan Baku B,bahan baku,129307
2024-07-30,pemasukan,Penjualan Produk C,penjualan,428660
2024-07-30,pemasukan,Pendapatan Royalti,lainnya,122254
2024-07-30,pengeluaran,Gaji Karyawan,operasional,136783
2024-07-30,pemasukan,Pendapatan Komisi,lainnya,103935
2024-07-30,pemasukan,Pendapatan Komisi,lainnya,134300
2024-07-30,pemasukan,Penjualan Produk B,penjualan,242813
2024-07-31,pemasukan,Penjualan Produk A,penjualan,405694
2024-07-31,pemasukan,Pendapatan Sewa,lainnya,125496
2024-07-31,pemasukan,Penjualan Produk C,penjualan,438871
2024-07-31,pengeluaran,Pembelian Material D,bahan baku,156072
2024-07-31,pemasukan,Pendapatan Sewa,lainnya,140969
2024-07-31,pengeluaran,Biaya Legal,administrasi,55370
2024-07-31,pengeluaran,Gaji Karyawan,operasional,137716
2024-07-31,pemasukan,Penjualan Produk C,penjualan,348655
2024-07-31,pengeluaran,Pembelian Bahan Baku B,bahan baku,125445
2024-07-31,pengeluaran,Gaji Karyawan,operasional,111572
2024-07-31,pengeluaran,Biaya Air,operasional,147001
2024-07-31,pemasukan,Penjualan Jasa Konsultasi,penjualan,288836
2024-07-31,pemasukan,Penjualan Produk B,penjualan,195009
2024-07-31,pengeluaran,Biaya Iklan,pemasaran,117816
2024-07-31,pemasukan,Penjualan Jasa Konsultasi,penjualan,416119
2024-07-31,pengeluaran,Biaya Pajak,administrasi,170853
2024-07-31,pengeluaran,Biaya Cetak Brosur,pemasaran,212828
2024-07-31,pengeluaran,Biaya Administrasi,administrasi,118169
2024-07-31,pengeluaran,Biaya Asuransi,administrasi,138380
2024-08-01,pemasukan,Penjualan Layanan Teknis,penjualan,275526
